"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"tkPhosmax"	"tkPhosmd"	"tkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldRos"	"foldkCaInRos"
225	3	1	0.0007387205473262735	0.0007387205473262735	0.0007387205473262735	0.10036936027366314	0.10036936027366314	0.10036936027366314	0.37291309989296073	0.37291309989296073	0.37291309989296073	2771.539156073194	2771.539156073194	2771.539156073194	145.9489716427231	145.9489716427231	145.9489716427231	867.9074943067577	867.9074943067577	867.9074943067577	15.333556713042448	15.333556713042448	15.333556713042448	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999973346908828	0.0999973346908828	0.0999973346908828	0.009091129369727226	0.009091129369727226	0.009091129369727226	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.5
226	3	1	0.0008057130039844215	0.0008057130039844215	0.0008057130039844215	0.10040285650199221	0.10040285650199221	0.10040285650199221	0.36902378382852563	0.36902378382852563	0.36902378382852563	2747.4229213178764	2747.4229213178764	2747.4229213178764	158.00708902038178	158.00708902038178	158.00708902038178	867.9074943067577	867.9074943067577	867.9074943067577	15.495164314130495	15.495164314130495	15.495164314130495	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999706747232116	0.09999706747232116	0.09999706747232116	0.009091151455029768	0.009091151455029768	0.009091151455029768	100	2000	200	0.7	0.00005	1.7	0.75	0.5
227	3	1	0.0008753498118592383	0.0008753498118592383	0.0008753498118592383	0.10043767490592961	0.10043767490592961	0.10043767490592961	0.36513493638204564	0.36513493638204564	0.36513493638204564	2722.795926254524	2722.795926254524	2722.795926254524	170.32058655205807	170.32058655205807	170.32058655205807	867.9074943067577	867.9074943067577	867.9074943067577	15.66019461983848	15.66019461983848	15.66019461983848	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999967852101483	0.0999967852101483	0.0999967852101483	0.009091174783785775	0.009091174783785775	0.009091174783785775	100	2000	200	0.7	0.00005	1.7	0.8	0.5
228	3	1	0.0009478295945863235	0.0009478295945863235	0.0009478295945863235	0.10047391479729316	0.10047391479729316	0.10047391479729316	0.36124646169018176	0.36124646169018176	0.36124646169018176	2697.641144778444	2697.641144778444	2697.641144778444	182.8979772900982	182.8979772900982	182.8979772900982	867.9074943067577	867.9074943067577	867.9074943067577	15.828761725420625	15.828761725420625	15.828761725420625	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999648657385315	0.09999648657385315	0.09999648657385315	0.009091199465981002	0.009091199465981002	0.009091199465981002	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.5
229	3	1	0.0010233708937746016	0.0010233708937746016	0.0010233708937746016	0.1005116854468873	0.1005116854468873	0.1005116854468873	0.3573582472283754	0.3573582472283754	0.3573582472283754	2671.940674953253	2671.940674953253	2671.940674953253	195.74821220269357	195.74821220269357	195.74821220269357	867.9074943067577	867.9074943067577	867.9074943067577	16.00098559525043	16.00098559525043	16.00098559525043	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999617008076159	0.09999617008076159	0.09999617008076159	0.009091225624181081	0.009091225624181081	0.009091225624181081	100	2000	200	0.7	0.00005	1.7	0.9	0.5
230	3	1	0.0011022147085033344	0.0011022147085033344	0.0011022147085033344	0.10055110735425167	0.10055110735425167	0.10055110735425167	0.3534701613518699	0.3534701613518699	0.3534701613518699	2645.6756665601606	2645.6756665601606	2645.6756665601606	208.88071639923973	208.88071639923973	208.88071639923973	867.9074943067577	867.9074943067577	867.9074943067577	16.1769925483271	16.1769925483271	16.1769925483271	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999583407442951	0.09999583407442951	0.09999583407442951	0.009091253395318069	0.009091253395318069	0.009091253395318069	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.5
231	3	1	0.001184627434315633	0.001184627434315633	0.001184627434315633	0.10059231371715782	0.10059231371715782	0.10059231371715782	0.3495820504329628	0.3495820504329628	0.3495820504329628	2618.826239352232	2618.826239352232	2618.826239352232	222.30543000320418	222.30543000320418	222.30543000320418	867.9074943067577	867.9074943067577	867.9074943067577	16.35691580606968	16.35691580606968	16.35691580606968	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999547669932335	0.09999547669932335	0.09999547669932335	0.009091282932784016	0.009091282932784016	0.009091282932784016	100	2000	200	0.7	0.00005	1.7	1.	0.5
232	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.55
233	3	1	0.000043560945647764145	0.000043560945647764145	0.000043560945647764145	0.10002395852010627	0.10002395852010627	0.10002395852010627	0.4235403050480456	0.4235403050480456	0.4235403050480456	3045.0533261714736	3045.0533261714736	3045.0533261714736	9.19188659358332	9.19188659358332	9.19188659358332	867.9074943067577	867.9074943067577	867.9074943067577	13.500684818169852	13.500684818169852	13.500684818169852	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985694541717	0.09999985694541717	0.09999985694541717	0.009090920913617264	0.009090920913617264	0.009090920913617264	100	2000	200	0.7	0.00005	1.7	0.05	0.55
234	3	1	0.00008822495177974039	0.00008822495177974039	0.00008822495177974039	0.10004852372347886	0.10004852372347886	0.10004852372347886	0.4196406179407859	0.4196406179407859	0.4196406179407859	3026.3311743608165	3026.3311743608165	3026.3311743608165	18.552962498911867	18.552962498911867	18.552962498911867	867.9074943067577	867.9074943067577	867.9074943067577	13.626145615513408	13.626145615513408	13.626145615513408	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999970847640428	0.09999970847640428	0.09999970847640428	0.009090933183832094	0.009090933183832094	0.009090933183832094	100	2000	200	0.7	0.00005	1.7	0.1	0.55
235	3	1	0.0001340550882695975	0.0001340550882695975	0.0001340550882695975	0.10007373029854828	0.10007373029854828	0.10007373029854828	0.41574162103141776	0.41574162103141776	0.41574162103141776	3007.2611990533574	3007.2611990533574	3007.2611990533574	28.087950152641355	28.087950152641355	28.087950152641355	867.9074943067577	867.9074943067577	867.9074943067577	13.753937246069137	13.753937246069137	13.753937246069137	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999955423063774	0.09999955423063774	0.09999955423063774	0.009090945931501549	0.009090945931501549	0.009090945931501549	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.55
236	3	1	0.00018111919793290418	0.00018111919793290418	0.00018111919793290418	0.1000996155588631	0.1000996155588631	0.1000996155588631	0.4118433078249113	0.4118433078249113	0.4118433078249113	2987.8335847224625	2987.8335847224625	2987.8335847224625	37.80175731808883	37.80175731808883	37.80175731808883	867.9074943067577	867.9074943067577	867.9074943067577	13.884125485598835	13.884125485598835	13.884125485598835	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999939381463233	0.09999939381463233	0.09999939381463233	0.009090959189149444	0.009090959189149444	0.009090959189149444	100	2000	200	0.7	0.00005	1.7	0.2	0.55
237	3	1	0.00022949034960681802	0.00022949034960681802	0.00022949034960681802	0.10012621969228375	0.10012621969228375	0.10012621969228375	0.4079456682530445	0.4079456682530445	0.4079456682530445	2968.0381246705456	2968.0381246705456	2968.0381246705456	47.699487344047206	47.699487344047206	47.699487344047206	867.9074943067577	867.9074943067577	867.9074943067577	14.01677873117728	14.01677873117728	14.01677873117728	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999922680044682	0.09999922680044682	0.09999922680044682	0.00909097299214778	0.00909097299214778	0.00909097299214778	100	2000	200	0.7	0.00005	1.7	0.25	0.55
238	3	1	0.0002792473434841582	0.0002792473434841582	0.0002792473434841582	0.10015358603891629	0.10015358603891629	0.10015358603891629	0.4040486881944356	0.4040486881944356	0.4040486881944356	2947.864198871577	2947.864198871577	2947.864198871577	57.786450243531434	57.786450243531434	57.786450243531434	867.9074943067577	867.9074943067577	867.9074943067577	14.151968149673907	14.151968149673907	14.151968149673907	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999905272197296	0.09999905272197296	0.09999905272197296	0.009090987379023531	0.009090987379023531	0.009090987379023531	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.55
