"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"rtkPhosmax"	"rtkPhosmd"	"rtkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldkPptaseOxRos"	"foldRos"
203	3	1	0.000676962031625545	0.000676962031625545	0.000676962031625545	0.10067696203162554	0.10067696203162554	0.10067696203162554	0.3766329815123502	0.3766329815123502	0.3766329815123502	2794.138789455657	2794.138789455657	2794.138789455657	134.6491549514917	134.6491549514917	134.6491549514917	867.9074943067577	867.9074943067577	867.9074943067577	15.182112154077709	15.182112154077709	15.182112154077709	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999890975496947	0.09999890975496947	0.09999890975496947	0.009090999194697224	0.009090999194697224	0.009090999194697224	100	2000	200	0.7	0.00005	1.7	0.45	0.65
204	3	1	0.0007421134705701522	0.0007421134705701522	0.0007421134705701522	0.10074211347057015	0.10074211347057015	0.10074211347057015	0.37271252402365596	0.37271252402365596	0.37271252402365596	2770.307766931235	2770.307766931235	2770.307766931235	146.56466621370254	146.56466621370254	146.56466621370254	867.9074943067577	867.9074943067577	867.9074943067577	15.341808492279833	15.341808492279833	15.341808492279833	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999879454896629	0.09999879454896629	0.09999879454896629	0.009091008716053223	0.009091008716053223	0.009091008716053223	100	2000	200	0.7	0.00005	1.7	0.45	0.7000000000000001
205	3	1	0.0008098332643848484	0.0008098332643848484	0.0008098332643848484	0.10080983326438485	0.10080983326438485	0.10080983326438485	0.3687893887555175	0.3687893887555175	0.3687893887555175	2745.9532711549277	2745.9532711549277	2745.9532711549277	158.74191410185622	158.74191410185622	158.74191410185622	867.9074943067577	867.9074943067577	867.9074943067577	15.50501272702258	15.50501272702258	15.50501272702258	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999867288297856	0.09999867288297856	0.09999867288297856	0.009091018771325034	0.009091018771325034	0.009091018771325034	100	2000	200	0.7	0.00005	1.7	0.45	0.75
206	3	1	0.0008803182451481789	0.0008803182451481789	0.0008803182451481789	0.10088031824514818	0.10088031824514818	0.10088031824514818	0.36486328872103435	0.36486328872103435	0.36486328872103435	2721.0560407264693	2721.0560407264693	2721.0560407264693	171.19052931608542	171.19052931608542	171.19052931608542	867.9074943067577	867.9074943067577	867.9074943067577	15.67185393271255	15.67185393271255	15.67185393271255	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999854417756474	0.09999854417756474	0.09999854417756474	0.009091029408405206	0.009091029408405206	0.009091029408405206	100	2000	200	0.7	0.00005	1.7	0.45	0.8
207	3	3	0.4111657796279836	0.3131838379714646	0.0009537857531453976	0.5111657796279836	0.4131838379714646	0.1009537857531454	0.3609339002532896	0.1790325186561744	0.177669077545599	2695.5956311331142	293.5864422642092	257.0108911647179	1403.2131040969612	1384.9253285472155	183.92073411276297	867.9074943067577	867.9074943067577	867.9074943067577	32.18390192169272	31.938802007397076	15.842469112024236	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999840778509168	0.09541949890653142	0.09328436897905322	0.009682007160278117	0.009485911149005127	0.009091040680822766	100	2000	200	0.7	0.00005	1.7	0.45	0.8500000000000001
208	3	3	0.446351554676691	0.2754983258110473	0.0010304764009633205	0.546351554676691	0.37549832581104725	0.10103047640096333	0.35700085777550156	0.17974664430491716	0.1772950493550236	2669.550295068984	312.522090694157	246.87891539195303	1408.2790919833435	1375.4575043322416	196.9434021448283	867.9074943067577	867.9074943067577	867.9074943067577	32.251798270999814	31.81191052749324	16.01700399790347	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999826297962443	0.09618446289754959	0.09247622726876756	0.009758360808670966	0.00941757365166347	0.009091052648578965	100	2000	200	0.7	0.00005	1.7	0.45	0.9
209	3	3	0.4698388362828498	0.24981286319306056	0.0011106573047315216	0.5698388362828497	0.34981286319306054	0.10111065730473152	0.3530637476799396	0.18032580824242248	0.17706956335820154	2642.896844824959	327.76897469180295	240.75008907869176	1411.3435051399742	1367.8340623334186	210.27012726684057	867.9074943067577	867.9074943067577	867.9074943067577	32.292868733616416	31.709738178785944	16.195613975719624	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999981089449757	0.0966840032776411	0.09192694695348792	0.009810948231936427	0.009373476522038059	0.009091065379135106	100	2000	200	0.7	0.00005	1.7	0.45	0.9500000000000001
210	3	3	0.48853246208657936	0.22921073473129916	0.0011946258792577382	0.5885324620865793	0.32921073473129914	0.10119462587925773	0.34912210113234404	0.1808609754642576	0.1769020617646285	2615.610493208016	341.7708115171903	236.18719491958188	1413.6249522195292	1360.833143920725	223.91330307531197	867.9074943067577	867.9074943067577	867.9074943067577	32.323445578905655	31.61590913444567	16.378465149296247	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999794476051206	0.09707045899908726	0.09148473394204652	0.0098536987895249	0.009339644280487532	0.009091078948585848	100	2000	200	0.7	0.00005	1.7	0.45	1.
211	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.5	0.
212	3	1	0.00004356956174694708	0.00004356956174694708	0.00004356956174694708	0.10004356956174695	0.10004356956174695	0.10004356956174695	0.42353954311585224	0.42353954311585224	0.42353954311585224	3045.0497018569636	3045.0497018569636	3045.0497018569636	9.193698750838353	9.193698750838353	9.193698750838353	867.9074943067577	867.9074943067577	867.9074943067577	13.500709105409525	13.500709105409525	13.500709105409525	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999999284584246	0.0999999284584246	0.0999999284584246	0.00909091500343983	0.00909091500343983	0.00909091500343983	100	2000	200	0.7	0.00005	1.7	0.5	0.05
213	3	1	0.00008826074793629444	0.00008826074793629444	0.00008826074793629444	0.1000882607479363	0.1000882607479363	0.1000882607479363	0.4196375323573694	0.4196375323573694	0.4196375323573694	3026.316222897072	3026.316222897072	3026.316222897072	18.560438230784243	18.560438230784243	18.560438230784243	867.9074943067577	867.9074943067577	867.9074943067577	13.62624580819328	13.62624580819328	13.62624580819328	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985417812826	0.09999985417812826	0.09999985417812826	0.009090921142319427	0.009090921142319427	0.009090921142319427	100	2000	200	0.7	0.00005	1.7	0.5	0.1
214	3	1	0.0001341388343325472	0.0001341388343325472	0.0001341388343325472	0.10013413883433255	0.10013413883433255	0.10013413883433255	0.41573458999366464	0.41573458999366464	0.41573458999366464	3007.2264871820253	3007.2264871820253	3007.2264871820253	28.10530608830737	28.10530608830737	28.10530608830737	867.9074943067577	867.9074943067577	867.9074943067577	13.754169857101171	13.754169857101171	13.754169857101171	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999977697300864	0.09999977697300864	0.09999977697300864	0.009090927522929221	0.009090927522929221	0.009090927522929221	100	2000	200	0.7	0.00005	1.7	0.5	0.15000000000000002
215	3	1	0.00018127418141999734	0.00018127418141999734	0.00018127418141999734	0.10018127418141999	0.10018127418141999	0.10018127418141999	0.4118306446929543	0.4118306446929543	0.4118306446929543	2987.76987749249	2987.76987749249	2987.76987749249	37.833610933074986	37.833610933074986	37.833610933074986	867.9074943067577	867.9074943067577	867.9074943067577	13.884552400194428	13.884552400194428	13.884552400194428	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999969664057319	0.09999969664057319	0.09999969664057319	0.009090934162005243	0.009090934162005243	0.009090934162005243	100	2000	200	0.7	0.00005	1.7	0.5	0.2
216	3	1	0.0002297427362203179	0.0002297427362203179	0.0002297427362203179	0.10022974273622032	0.10022974273622032	0.10022974273622032	0.40792561631566066	0.40792561631566066	0.40792561631566066	2967.9353061623888	2967.9353061623888	2967.9353061623888	47.75089659812571	47.75089659812571	47.75089659812571	867.9074943067577	867.9074943067577	867.9074943067577	14.017467738089813	14.017467738089813	14.017467738089813	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999961296015021	0.09999961296015021	0.09999961296015021	0.009090941077786085	0.009090941077786085	0.009090941077786085	100	2000	200	0.7	0.00005	1.7	0.5	0.25
217	3	1	0.0002796265948923966	0.0002796265948923966	0.0002796265948923966	0.1002796265948924	0.1002796265948924	0.1002796265948924	0.40401941489218657	0.40401941489218657	0.40401941489218657	2947.7111838586993	2947.7111838586993	2947.7111838586993	57.862957749970406	57.862957749970406	57.862957749970406	867.9074943067577	867.9074943067577	867.9074943067577	14.152993533172308	14.152993533172308	14.152993533172308	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999952569086464	0.09999952569086464	0.09999952569086464	0.009090948290180213	0.009090948290180213	0.009090948290180213	100	2000	200	0.7	0.00005	1.7	0.5	0.30000000000000004
218	3	1	0.0003310146349510433	0.0003310146349510433	0.0003310146349510433	0.10033101463495105	0.10033101463495105	0.10033101463495105	0.4001119394680785	0.4001119394680785	0.4001119394680785	2927.0853853169697	2927.0853853169697	2927.0853853169697	68.17585702083527	68.17585702083527	68.17585702083527	867.9074943067577	867.9074943067577	867.9074943067577	14.291211039208127	14.291211039208127	14.291211039208127	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999943456934167	0.09999943456934167	0.09999943456934167	0.009090955820955772	0.009090955820955772	0.009090955820955772	100	2000	200	0.7	0.00005	1.7	0.5	0.35000000000000003
219	3	1	0.00038400322745728375	0.00038400322745728375	0.00038400322745728375	0.10038400322745729	0.10038400322745729	0.10038400322745729	0.396203076796647	0.396203076796647	0.396203076796647	2906.04521162725	2906.04521162725	2906.04521162725	78.69594386569518	78.69594386569518	78.69594386569518	867.9074943067577	867.9074943067577	867.9074943067577	14.432205354074037	14.432205354074037	14.432205354074037	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999933930709538	0.09999933930709538	0.09999933930709538	0.009090963693956445	0.009090963693956445	0.009090963693956445	100	2000	200	0.7	0.00005	1.7	0.5	0.4
220	3	1	0.00043869704135183167	0.00043869704135183167	0.00043869704135183167	0.10043869704135183	0.10043869704135183	0.10043869704135183	0.39229269985562526	0.39229269985562526	0.39229269985562526	2884.577348597191	2884.577348597191	2884.577348597191	89.4298753807247	89.4298753807247	89.4298753807247	867.9074943067577	867.9074943067577	867.9074943067577	14.576065698774391	14.576065698774391	14.576065698774391	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999923958755058	0.09999923958755058	0.09999923958755058	0.00909097193534761	0.00909097193534761	0.00909097193534761	100	2000	200	0.7	0.00005	1.7	0.5	0.45
221	3	1	0.0004952099542946302	0.0004952099542946302	0.0004952099542946302	0.10049520995429463	0.10049520995429463	0.10049520995429463	0.38838066616024564	0.38838066616024564	0.38838066616024564	2862.6678206374845	2862.6678206374845	2862.6678206374845	100.38463936057781	100.38463936057781	100.38463936057781	867.9074943067577	867.9074943067577	867.9074943067577	14.722885726463785	14.722885726463785	14.722885726463785	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999913506263727	0.09999913506263727	0.09999913506263727	0.00909098057389784	0.00909098057389784	0.00909098057389784	100	2000	200	0.7	0.00005	1.7	0.5	0.5
222	3	1	0.0005536660870249114	0.0005536660870249114	0.0005536660870249114	0.10055366608702491	0.10055366608702491	0.10055366608702491	0.3844668158400484	0.3844668158400484	0.3844668158400484	2840.3019395164893	2840.3019395164893	2840.3019395164893	111.56757992107546	111.56757992107546	111.56757992107546	867.9074943067577	867.9074943067577	867.9074943067577	14.872763865852336	14.872763865852336	14.872763865852336	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999902534888457	0.09999902534888457	0.09999902534888457	0.009090989641301768	0.009090989641301768	0.009090989641301768	100	2000	200	0.7	0.00005	1.7	0.5	0.55
223	3	1	0.0006142009814795573	0.0006142009814795573	0.0006142009814795573	0.10061420098147955	0.10061420098147955	0.10061420098147955	0.3805509694405764	0.3805509694405764	0.3805509694405764	2817.4642472117766	2817.4642472117766	2817.4642472117766	122.98642607343177	122.98642607343177	122.98642607343177	867.9074943067577	867.9074943067577	867.9074943067577	15.02580370416863	15.02580370416863	15.02580370416863	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999891002292677	0.09999891002292677	0.09999891002292677	0.009090999172551555	0.009090999172551555	0.009090999172551555	100	2000	200	0.7	0.00005	1.7	0.5	0.6000000000000001
224	3	1	0.0006769629468449959	0.0006769629468449959	0.0006769629468449959	0.100676962946845	0.100676962946845	0.100676962946845	0.3766329254036085	0.3766329254036085	0.3766329254036085	2794.1384519413705	2794.1384519413705	2794.1384519413705	134.6493237086348	134.6493237086348	134.6493237086348	867.9074943067577	867.9074943067577	867.9074943067577	15.182114415826886	15.182114415826886	15.182114415826886	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999878861631616	0.09999878861631616	0.09999878861631616	0.009091009206365658	0.009091009206365658	0.009091009206365658	100	2000	200	0.7	0.00005	1.7	0.5	0.65
225	3	1	0.0007421146025523141	0.0007421146025523141	0.0007421146025523141	0.10074211460255231	0.10074211460255231	0.10074211460255231	0.3727124571703833	0.3727124571703833	0.3727124571703833	2770.3073562800882	2770.3073562800882	2770.3073562800882	146.56487153927597	146.56487153927597	146.56487153927597	867.9074943067577	867.9074943067577	867.9074943067577	15.341811244133405	15.341811244133405	15.341811244133405	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999866060951496	0.09999866060951496	0.09999866060951496	0.009091019785685458	0.009091019785685458	0.009091019785685458	100	2000	200	0.7	0.00005	1.7	0.5	0.7000000000000001
226	3	1	0.0008098346531931895	0.0008098346531931895	0.0008098346531931895	0.1008098346531932	0.1008098346531932	0.1008098346531932	0.3687893098409342	0.3687893098409342	0.3687893098409342	2745.952776048243	2745.952776048243	2745.952776048243	158.7421616551986	158.7421616551986	158.7421616551986	867.9074943067577	867.9074943067577	867.9074943067577	15.505016044829212	15.505016044829212	15.505016044829212	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999852542491149	0.09999852542491149	0.09999852542491149	0.009091030958252547	0.009091030958252547	0.009091030958252547	100	2000	200	0.7	0.00005	1.7	0.5	0.75
227	3	1	0.0008803199377435563	0.0008803199377435563	0.0008803199377435563	0.10088031993774356	0.10088031993774356	0.10088031993774356	0.36486319630861025	0.36486319630861025	0.36486319630861025	2721.0554483901005	2721.0554483901005	2721.0554483901005	171.1908254842698	171.1908254842698	171.1908254842698	867.9074943067577	867.9074943067577	867.9074943067577	15.67185790207429	15.67185790207429	15.67185790207429	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999838241867073	0.09999838241867073	0.09999838241867073	0.009091042777282366	0.009091042777282366	0.009091042777282366	100	2000	200	0.7	0.00005	1.7	0.5	0.8
228	3	3	0.41657038187908885	0.3093471666122136	0.0009537878047364946	0.5165703818790888	0.40934716661221365	0.10095378780473649	0.36093379277135695	0.17909906627723124	0.17760849762167616	2695.59492712363	295.3573892255599	255.37274971931743	1404.0321748196613	1384.0398550665402	183.92108611750513	867.9074943067577	867.9074943067577	867.9074943067577	32.194879427589484	31.926934545789496	15.842473829729345	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999823087118655	0.09502376871461451	0.0924589343186415	0.00976000781825484	0.009521654119243637	0.009091055302253456	100	2000	200	0.7	0.00005	1.7	0.5	0.8500000000000001
229	3	3	0.4499983117204468	0.273499224498595	0.0010304788766594796	0.5499983117204468	0.37349922449859496	0.10103047887665947	0.3570007334993729	0.1797887010078794	0.1772588622972425	2669.5494630224593	313.6325695659969	245.89638278923144	1408.7703582847043	1374.9022648963216	196.9438181680904	867.9074943067577	867.9074943067577	867.9074943067577	32.258382413944496	31.804468991600185	16.0170095736098	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999806997584718	0.09582198393300495	0.09161690540360419	0.009840882243246623	0.0094498322827995	0.009091068599836117	100	2000	200	0.7	0.00005	1.7	0.5	0.9
230	3	3	0.47297787423958204	0.2483975649787334	0.0011106602815755596	0.572977874239582	0.34839756497873337	0.10111066028157556	0.35306360471103126	0.18036037514178604	0.17704073095542813	2642.8958661605698	328.67587525295016	239.96528366792515	1411.7359078453576	1367.380612052845	210.2706165990353	867.9074943067577	867.9074943067577	867.9074943067577	32.29812786801454	31.703660860929347	16.195620533940918	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999978988257561	0.09635882941331667	0.09102897501681112	0.009898150504185568	0.009402134317536925	0.00909108274499012	100	2000	200	0.7	0.00005	1.7	0.5	0.9500000000000001
231	3	3	0.4914283595001663	0.2281110528519208	0.001194629448739315	0.5914283595001663	0.32811105285192077	0.1011946294487393	0.3491219373736876	0.18089161722563354	0.17687698807550709	2615.609346776682	342.5699990098736	235.50342141124005	1413.9668389737	1360.4335501743833	223.9138762909792	867.9074943067577	867.9074943067577	867.9074943067577	32.32802767878533	31.610553622906554	16.378472831756614	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999771639795978	0.09677786994346044	0.09055217412303533	0.00994508580964548	0.009365236453297923	0.009091097822268501	100	2000	200	0.7	0.00005	1.7	0.5	1.
232	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.55	0.
233	3	1	0.000043569564616407795	0.000043569564616407795	0.000043569564616407795	0.10004356956461641	0.10004356956461641	0.10004356956461641	0.42353954286210294	0.42353954286210294	0.42353954286210294	3045.0497006499413	3045.0497006499413	3045.0497006499413	9.193699354349352	9.193699354349352	9.193699354349352	867.9074943067577	867.9074943067577	867.9074943067577	13.500709113498017	13.500709113498017	13.500709113498017	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999992130426748	0.09999992130426748	0.09999992130426748	0.009090915594693293	0.009090915594693293	0.009090915594693293	100	2000	200	0.7	0.00005	1.7	0.55	0.05
234	3	1	0.00008826075993964802	0.00008826075993964802	0.00008826075993964802	0.10008826075993965	0.10008826075993965	0.10008826075993965	0.41963753132270615	0.41963753132270615	0.41963753132270615	3026.3162178834837	3026.3162178834837	3026.3162178834837	18.560440737578272	18.560440737578272	18.560440737578272	867.9074943067577	867.9074943067577	867.9074943067577	13.626245841790313	13.626245841790313	13.626245841790313	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999983959594239	0.09999983959594239	0.09999983959594239	0.00909092234746211	0.00909092234746211	0.00909092234746211	100	2000	200	0.7	0.00005	1.7	0.55	0.1
235	3	1	0.00013413886261310498	0.00013413886261310498	0.00013413886261310498	0.1001341388626131	0.1001341388626131	0.1001341388626131	0.4157345876193814	0.4157345876193814	0.4157345876193814	3007.2264754601133	3007.2264754601133	3007.2264754601133	28.105311949263555	28.105311949263555	28.105311949263555	867.9074943067577	867.9074943067577	867.9074943067577	13.754169935651998	13.754169935651998	13.754169935651998	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999975467031154	0.09999975467031154	0.09999975467031154	0.009090929366135177	0.009090929366135177	0.009090929366135177	100	2000	200	0.7	0.00005	1.7	0.55	0.15000000000000002
236	3	1	0.00018127423413702746	0.00018127423413702746	0.00018127423413702746	0.10018127423413703	0.10018127423413703	0.10018127423413703	0.4118306403858321	0.4118306403858321	0.4118306403858321	2987.7698558230277	2987.7698558230277	2987.7698558230277	37.83362176780619	37.83362176780619	37.83362176780619	867.9074943067577	867.9074943067577	867.9074943067577	13.884552545405729	13.884552545405729	13.884552545405729	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999966630463228	0.09999966630463228	0.09999966630463228	0.009090936669122317	0.009090936669122317	0.009090936669122317	100	2000	200	0.7	0.00005	1.7	0.55	0.2
237	3	1	0.0002297428227096195	0.0002297428227096195	0.0002297428227096195	0.10022974282270962	0.10022974282270962	0.10022974282270962	0.40792560944464945	0.40792560944464945	0.40792560944464945	2967.9352709287928	2967.9352709287928	2967.9352709287928	47.750914214923704	47.750914214923704	47.750914214923704	867.9074943067577	867.9074943067577	867.9074943067577	14.017467974197023	14.017467974197023	14.017467974197023	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999957425616468	0.09999957425616468	0.09999957425616468	0.009090944276486209	0.009090944276486209	0.009090944276486209	100	2000	200	0.7	0.00005	1.7	0.55	0.25
238	3	1	0.0002796267258548571	0.0002796267258548571	0.0002796267258548571	0.10027962672585486	0.10027962672585486	0.10027962672585486	0.40401940478469167	0.40401940478469167	0.40401940478469167	2947.711131021799	2947.711131021799	2947.711131021799	57.86298416842071	57.86298416842071	57.86298416842071	867.9074943067577	867.9074943067577	867.9074943067577	14.152993887242703	14.152993887242703	14.152993887242703	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999947825994485	0.09999947825994485	0.09999947825994485	0.009090952210126433	0.009090952210126433	0.009090952210126433	100	2000	200	0.7	0.00005	1.7	0.55	0.30000000000000004
239	3	1	0.0003310148226746234	0.0003310148226746234	0.0003310148226746234	0.10033101482267462	0.10033101482267462	0.10033101482267462	0.4001119254057952	0.4001119254057952	0.4001119254057952	2927.0853103636114	2927.0853103636114	2927.0853103636114	68.1758944975145	68.1758944975145	68.1758944975145	867.9074943067577	867.9074943067577	867.9074943067577	14.291211541485227	14.291211541485227	14.291211541485227	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999937802625886	0.09999937802625886	0.09999937802625886	0.009090960493988266	0.009090960493988266	0.009090960493988266	100	2000	200	0.7	0.00005	1.7	0.55	0.35000000000000003
240	3	1	0.0003840034860790582	0.0003840034860790582	0.0003840034860790582	0.10038400348607905	0.10038400348607905	0.10038400348607905	0.3962030580108769	0.3962030580108769	0.3962030580108769	2906.045109511766	2906.045109511766	2906.045109511766	78.69599492343713	78.69599492343713	78.69599492343713	867.9074943067577	867.9074943067577	867.9074943067577	14.432206038369847	14.432206038369847	14.432206038369847	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999927323777008	0.09999927323777008	0.09999927323777008	0.009090969154300134	0.009090969154300134	0.009090969154300134	100	2000	200	0.7	0.00005	1.7	0.55	0.4
241	3	1	0.00043869738716818954	0.00043869738716818954	0.00043869738716818954	0.1004386973871682	0.1004386973871682	0.1004386973871682	0.3922926755219952	0.3922926755219952	0.3922926755219952	2884.57721367458	2884.57721367458	2884.57721367458	89.42994284203021	89.42994284203021	89.42994284203021	867.9074943067577	867.9074943067577	867.9074943067577	14.57606660291717	14.57606660291717	14.57606660291717	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999916354624322	0.09999916354624322	0.09999916354624322	0.00909097821984441	0.00909097821984441	0.00909097821984441	100	2000	200	0.7	0.00005	1.7	0.55	0.45
242	3	1	0.0004952104061295738	0.0004952104061295738	0.0004952104061295738	0.10049521040612958	0.10049521040612958	0.10049521040612958	0.38838063539273904	0.38838063539273904	0.38838063539273904	2862.667646586937	2862.667646586937	2862.667646586937	100.38472638585172	100.38472638585172	100.38472638585172	867.9074943067577	867.9074943067577	867.9074943067577	14.722886892810513	14.722886892810513	14.722886892810513	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.099999048568798	0.099999048568798	0.099999048568798	0.009090987722267057	0.009090987722267057	0.009090987722267057	100	2000	200	0.7	0.00005	1.7	0.55	0.5
243	3	1	0.0005536666666687044	0.0005536666666687044	0.0005536666666687044	0.1005536666666687	0.1005536666666687	0.1005536666666687	0.384466777684238	0.384466777684238	0.384466777684238	2840.301719253633	2840.301719253633	2840.301719253633	111.56769005250356	111.56769005250356	111.56769005250356	867.9074943067577	867.9074943067577	867.9074943067577	14.872765341876772	14.872765341876772	14.872765341876772	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999892788361242	0.09999892788361242	0.09999892788361242	0.009090997696432818	0.009090997696432818	0.009090997696432818	100	2000	200	0.7	0.00005	1.7	0.55	0.55
244	3	1	0.0006142017142128771	0.0006142017142128771	0.0006142017142128771	0.10061420171421288	0.10061420171421288	0.10061420171421288	0.3805509228659301	0.3805509228659301	0.3805509228659301	2817.463972787697	2817.463972787697	2817.463972787697	122.98656328547162	122.98656328547162	122.98656328547162	867.9074943067577	867.9074943067577	867.9074943067577	15.025805543138008	15.025805543138008	15.025805543138008	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999880102497918	0.09999880102497918	0.09999880102497918	0.009091008180833846	0.009091008180833846	0.009091008180833846	100	2000	200	0.7	0.00005	1.7	0.55	0.6000000000000001
245	3	1	0.0006769638620674305	0.0006769638620674305	0.0006769638620674305	0.10067696386206743	0.10067696386206743	0.10067696386206743	0.3766328692947134	0.3766328692947134	0.3766328692947134	2794.1381144260613	2794.1381144260613	2794.1381144260613	134.64949246628953	134.64949246628953	134.64949246628953	867.9074943067577	867.9074943067577	867.9074943067577	15.18211667758292	15.18211667758292	15.18211667758292	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999866747759953	0.09999866747759953	0.09999866747759953	0.009091019218061377	0.009091019218061377	0.009091019218061377	100	2000	200	0.7	0.00005	1.7	0.55	0.65
246	3	1	0.0007421157345387353	0.0007421157345387353	0.0007421157345387353	0.10074211573453873	0.10074211573453873	0.10074211573453873	0.3727123903169024	0.3727123903169024	0.3727123903169024	2770.306945627515	2770.306945627515	2770.306945627515	146.56507686556273	146.56507686556273	146.56507686556273	867.9074943067577	867.9074943067577	867.9074943067577	15.341813995996535	15.341813995996535	15.341813995996535	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999852666997411	0.09999852666997411	0.09999852666997411	0.009091030855352051	0.009091030855352051	0.009091030855352051	100	2000	200	0.7	0.00005	1.7	0.55	0.7000000000000001
247	3	1	0.0008098360420075398	0.0008098360420075398	0.0008098360420075398	0.10080983604200754	0.10080983604200754	0.10080983604200754	0.3687892309260718	0.3687892309260718	0.3687892309260718	2745.952280939595	2745.952280939595	2745.952280939595	158.74240920952263	158.74240920952263	158.74240920952263	867.9074943067577	867.9074943067577	867.9074943067577	15.505019362649	15.505019362649	15.505019362649	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999837796672034	0.09999837796672034	0.09999837796672034	0.009091043145222986	0.009091043145222986	0.009091043145222986	100	2000	200	0.7	0.00005	1.7	0.55	0.75
248	3	1	0.0008803216303473314	0.0008803216303473314	0.0008803216303473314	0.10088032163034732	0.10088032163034732	0.10088032163034732	0.3648631038958159	0.3648631038958159	0.3648631038958159	2721.054856051059	2721.054856051059	2721.054856051059	171.19112165379076	171.19112165379076	171.19112165379076	867.9074943067577	867.9074943067577	867.9074943067577	15.671861871453945	15.671861871453945	15.671861871453945	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999982206596076	0.0999982206596076	0.0999982206596076	0.009091056146212825	0.009091056146212825	0.009091056146212825	100	2000	200	0.7	0.00005	1.7	0.55	0.8
