"t"	"glc"	"gln"	"cys2o"	"xct"	"x"	"ros[t]"	"ca[t]"	"gsh[t]"	"gssg[t]"	"nadph[t]"	"cys2[t]"	"cys[t]"	"pptaseRed[t]"	"tkPhos[t]"	"glu[t]"	"ros'[t]"	"ca'[t]"	"gsh'[t]"	"gssg'[t]"	"nadph'[t]"	"cys2'[t]"	"cys'[t]"	"pptaseRed'[t]"	"tkPhos'[t]"	"glu'[t]"
361	0	2000	200	3	1	0.9139738550824916	1.0139738573833514	87.94720920857173	1487.742962873226	0.03163473348127384	180.7533497282633	867.9074729620878	0.04903811533672384	0.016938210167383748	1906.0280697871303	-2.447272979814568e-9	-2.373074445178217e-9	4.3636412240668524e-7	0.000052540373301581746	-7.951347787080734e-10	4.7970426506415295e-6	6.722978524489459e-7	1.8189171494726912e-10	-5.343851538744656e-11	-3.157554860599116e-7
362	0	2000	200	3	1	0.9139738526418627	1.0139738550124064	87.94720964338221	1487.743014748242	0.03163473269810607	180.7533544630741	867.907473665834	0.04903811551763771	0.01693821011386625	1906.028069503435	-2.4345717425583572e-9	-2.3706410280315226e-9	4.332256621474163e-7	0.00005121837275994705	-7.71404837808862e-10	4.673303164607359e-6	7.370725074904078e-7	1.799748272796841e-10	-5.364210894368155e-11	-2.504954038663696e-7
363	0	2000	200	3	1	0.913973850258449	1.0139738526737605	87.94721006548384	1487.7430652873097	0.03163473193393089	180.75335907450895	867.9074743875088	0.0490381156941899	0.01693821006098509	1906.0280692509618	-2.3329379495215196e-9	-2.306588768465243e-9	4.111790224570602e-7	0.00004986530477078657	-7.569508283559459e-10	4.550082696285825e-6	7.060428978295487e-7	1.731775168121907e-10	-5.211872550633927e-11	-2.5457790145350065e-7
364	0	2000	200	3	1	0.9139738479743245	1.0139738503991385	87.94721046620548	1487.7431144901736	0.03163473118422159	180.75336356428204	867.9074750777751	0.04903811586410519	0.016938210009625778	1906.0280689942583	-2.236142327665875e-9	-2.242700339824067e-9	3.9049687837628477e-7	0.00004854608410214522	-7.424591787250598e-10	4.429984800078091e-6	6.744173734973112e-7	1.667092911589071e-10	-5.0601410231553126e-11	-2.588397033452006e-7
365	0	2000	200	3	1	0.9139738457845018	1.0139738481882692	87.94721084694285	1487.7431623908	0.03163473044902972	180.7533679355211	867.907475736199	0.049038116027720936	0.01693820995977925	1906.0280687332615	-2.1443341853348863e-9	-2.1790834776447236e-9	3.712104921166931e-7	0.00004726082965136508	-7.279159677434742e-10	4.313014632860571e-6	6.423581326692936e-7	1.6057842675384657e-10	-4.9093157089918334e-11	-2.631642679713573e-7
366	0	2000	200	3	1	0.9139738436839936	1.013973846040881	87.94721120909172	1487.743209023155	0.03163472972840684	180.7533721913539	867.9074763623468	0.0490381161853745	0.016938209911436443	1906.0280684679087	-2.0575135225285536e-9	-2.1157381819272123e-9	3.533198636782855e-7	0.00004600954141844614	-7.13321195411189e-10	4.199172194633263e-6	6.098651753454958e-7	1.5478492359700906e-10	-4.759396608143487e-11	-2.6755159533197074e-7
367	0	2000	200	3	1	0.9139738416678123	1.0139738439567023	87.94721155404783	1487.743254421205	0.031634729022404516	180.75337633490807	867.9074769557848	0.04903811633740324	0.016938209864588296	1906.0280681981374	-1.975680339246877e-9	-2.0526644526715332e-9	3.3682499306106163e-7	0.00004479221940338839	-6.986748617282044e-10	4.08845748539617e-6	5.769385015259181e-7	1.4932878168839452e-10	-4.610383720610275e-11	-2.720016854270409e-7
368	0	2000	200	3	1	0.9139738397309705	1.0139738419354616	87.94721188320695	1487.7432986189158	0.03163472833107431	180.75338036931143	867.9074775160792	0.049038116484144516	0.01693820981922575	1906.0280679238845	-1.8988346354898566e-9	-1.989862289877686e-9	3.217258802650218e-7	0.00004360886360619185	-6.839769666945203e-10	3.980870505149289e-6	5.435781112105602e-7	1.4421000102800304e-10	-4.462277046392198e-11	-2.765145382565678e-7
369	0	2000	200	3	1	0.9139738378684805	1.0139738399768872	87.94721219796484	1487.7433416502543	0.03163472765446777	180.75338429769167	867.9074780427964	0.04903811662593569	0.016938209775339736	1906.0280676450873	-1.8269764112574917e-9	-1.927331693545671e-9	3.080225252901659e-7	0.000042459474026856506	-6.692275103101365e-10	3.876411253892621e-6	5.097840043994223e-7	1.394285816158346e-10	-4.315076585489253e-11	-2.810901538205513e-7
370	0	2000	200	3	1	0.9139738360753551	1.0139738380807077	87.94721249971725	1487.743383549186	0.031634726992636475	180.7533881231765	867.9074785355026	0.049038116763114134	0.016938209732921195	1906.0280673616833	-1.7601056665497833e-9	-1.8650726636754885e-9	2.957149281364939e-7	0.00004134405066538236	-6.544264925750532e-10	3.775079731626167e-6	4.755561810925043e-7	1.3498452345188917e-10	-4.168782337901444e-11	-2.8572853211899164e-7
371	0	2000	200	3	1	0.9139738343466067	1.0139738362466513	87.94721278985995	1487.7434243496775	0.031634726345631976	180.7533918488937	867.9074789937642	0.04903811689601719	0.016938209691961068	1906.0280670736095	-1.6982224013667306e-9	-1.803085200267138e-9	2.848030888040058e-7	0.00004026259352176941	-6.395739134892704e-10	3.676875938349926e-6	4.408946412898062e-7	1.3087782653616678e-10	-4.023394303628768e-11	-2.9042967315188864e-7
372	0	2000	200	3	1	0.9139738326772477	1.0139738344744467	87.94721306978869	1487.7434640856952	0.03163472571350583	180.75339547797097	867.9074794171473	0.04903811702498224	0.016938209652450287	1906.028066780803	-1.641326615708334e-9	-1.7413693033206195e-9	2.7528700729270157e-7	0.00003921510259601766	-6.246697730527881e-10	3.581799874063898e-6	4.0579938499132806e-7	1.2710849086866737e-10	-3.878912482671226e-11	-2.9519357691924244e-7
373	0	2000	200	3	1	0.9139738310622909	1.0139738327638221	87.94721334089921	1487.743502791205	0.031634725096309615	180.75339901353604	867.9074798052184	0.04903811715034663	0.016938209614379796	1906.0280664832014	-1.5894183095745936e-9	-1.6799249728359335e-9	2.6716668360258126e-7	0.00003820157788812712	-6.097140712656062e-10	3.4898515387680835e-6	3.702704121970698e-7	1.23676516449391e-10	-3.735336875028818e-11	-3.0002024342105287e-7
374	0	2000	200	3	1	0.9139738294967487	1.0139738311145063	87.9472136045873	1487.743540500173	0.03163472449409488	180.75340245871664	867.9074801575435	0.04903811727244772	0.01693820957774053	1906.0280661807417	-1.542497482965509e-9	-1.6187522088130793e-9	2.6044211773364496e-7	0.00003722201939809777	-5.947068081277247e-10	3.4010309324624822e-6	3.3430772290703155e-7	1.2058190327833767e-10	-3.592667480701544e-11	-3.0490967265732004e-7
375	0	2000	200	3	1	0.9139738279756335	1.0139738295262273	87.9472138622487	1487.7435772465658	0.03163472390691319	180.75340581664048	867.9074804736892	0.049038117391622886	0.016938209542523425	1906.0280658733611	-1.5005641358810805e-9	-1.5578510112520575e-9	2.5511330968589255e-7	0.00003627642712592962	-5.796479836391438e-10	3.3153380551470944e-6	2.979113171212131e-7	1.1782465135550735e-10	-3.450904299689404e-11	-3.0986186462804394e-7
376	0	2000	200	3	1	0.9139738264927589	1.0139738279962314	87.94721411536234	1487.7436130606518	0.03163472333499812	180.7534090899848	867.907480757008	0.04903811750822966	0.016938209508653483	1906.0280655631752	-1.4706929770607928e-9	-1.5121191358849128e-9	2.516448170225532e-7	0.000035342372122171884	-5.634557922178052e-10	3.2300484426712683e-6	2.837974861050538e-7	1.1551715170318675e-10	-3.3496036948067954e-11	-3.0183227113034876e-7
377	0	2000	200	3	1	0.913973825029853	1.0139738264926976	87.94721436582388	1487.743647925564	0.031634722780543405	180.75341227581646	867.9074810550712	0.04903811762272184	0.016938209475286525	1906.028065277347	-1.45458103017222e-9	-1.4944410736023836e-9	2.4917826107818157e-7	0.00003439177124093277	-5.455821635529889e-10	3.1420473041466513e-6	3.113482046815932e-7	1.1344005241965901e-10	-3.3223034089732956e-11	-2.7057877827339703e-7
378	0	2000	200	3	1	0.9139738235846723	1.0139738250083636	87.94721461351891	1487.7436818528327	0.03163472224357677	180.7534153749444	867.9074813777426	0.04903811773505543	0.0169382094422371	1906.0280650205088	-1.4352427967594537e-9	-1.4737197537197546e-9	2.4611181492609885e-7	0.00003346708519462675	-5.284796221665411e-10	3.056641107877387e-6	3.330135942980867e-7	1.1119996082070044e-10	-3.286097226867716e-11	-2.4385162769186644e-7
379	0	2000	200	3	1	0.9139738221604429	1.0139738235462725	87.94721485784754	1487.7437148683725	0.03163472172332713	180.75341838996366	867.9074817191366	0.04903811784506743	0.016938209409594267	1906.0280647881348	-1.4126782768224931e-9	-1.4499551762370258e-9	2.4244547856630496e-7	0.000032568313983253836	-5.121481680584621e-10	2.9738298538634764e-6	3.487936549545344e-7	1.0879687690631108e-10	-3.240985148490055e-11	-2.216508193857571e-7
380	0	2000	200	3	1	0.9139738207603911	1.0139738221094678	87.9472150982099	1487.743746998099	0.0316347212190234	180.7534213234691	867.9074820733681	0.049038117952594856	0.016938209377447083	1906.0280645756984	-1.3868874703613386e-9	-1.423147341154197e-9	2.3817925199879993e-7	0.00003169545760681402	-4.965878012287516e-10	2.893613542104919e-6	3.586883866509362e-7	1.0623080067649092e-10	-3.1869671738403136e-11	-2.0397635335506892e-7
381	0	2000	200	3	1	0.9139738193877434	1.0139738207009923	87.94721533400609	1487.743778267926	0.0316347207298945	180.7534241780557	867.9074824345516	0.049038118057474704	0.01693820934588461	1906.0280643786734	-1.3578703773759902e-9	-1.3932962484712689e-9	2.3331313522358383e-7	0.00003084851606530732	-4.817985216774098e-10	2.815992172601714e-6	3.626977893872922e-7	1.0350173213123994e-10	-3.124043302918491e-11	-1.908282295998019e-7
382	0	2000	200	3	1	0.9139738180457257	1.0139738193238896	87.94721556463621	1487.7438087037692	0.03163472025516933	180.75342695631844	867.9074827968019	0.04903811815954399	0.016938209314995904	1906.0280641925333	-1.3256269978664479e-9	-1.3604018981882405e-9	2.2784712824065654e-7	0.000030027489358733717	-4.677803294044367e-10	2.7409657453538627e-6	3.6082186316360236e-7	1.0060967127055816e-10	-3.052213535724588e-11	-1.8220644811995609e-7
383	0	2000	200	3	1	0.9139738167375647	1.013973817981203	87.94721578950038	1487.7438383315432	0.03163471979407681	180.7534296608522	867.9074831542335	0.04903811825863971	0.016938209284870026	1906.0280640127517	-1.2901573318327116e-9	-1.3244642903051125e-9	2.2178123105001818e-7	0.000029232377487093224	-4.545332244098322e-10	2.6685342603613643e-6	3.530606079798666e-7	9.755461809444557e-11	-2.971477872258604e-11	-1.7811100891553144e-7
384	0	2000	200	3	1	0.9139738154664866	1.0139738166759755	87.9472160079987	1487.7438671771624	0.03163471934584585	180.75343229425192	867.9074835009613	0.04903811835459889	0.016938209255596033	1906.0280638348024	-1.2514613792747813e-9	-1.2854834248218847e-9	2.1511544365166869e-7	0.00002846318045038583	-4.420572066935963e-10	2.598697717624219e-6	3.3941402383608497e-7	9.433657260290218e-11	-2.881836312520539e-11	-1.78541911986528e-7
385	0	2000	200	3	1	0.9139738142357174	1.0139738154112505	87.9472162195313	1487.7438952665423	0.031634718909705366	180.7534348591126	867.9074838310999	0.04903811844725853	0.016938209227262985	1906.028063654159	-1.2095391401926572e-9	-1.243459301738557e-9	2.0784976604560806e-7	0.000027719898248611542	-4.3035227625572905e-10	2.5314561171424262e-6	3.1988211073225755e-7	9.095553479592797e-11	-2.7832888565103934e-11	-1.834991573329457e-7
386	0	2000	200	3	1	0.9139738130484837	1.0139738141900714	87.94721642349828	1487.7439226255974	0.03163471848488427	180.75343735802915	867.9074841387638	0.04903811853645563	0.016938209199959944	1906.0280634662954	-1.164390614586339e-9	-1.1983919210551296e-9	1.999841982318363e-7	0.000027002530881770358	-4.194184330962305e-10	2.4668094589159874e-6	2.944648686683842e-7	8.741150467352296e-11	-2.675835504228167e-11	-1.9298274495478467e-7
387	0	2000	200	3	1	0.9139738119080116	1.0139738130154812	87.94721661929974	1487.7439492802423	0.031634718070611474	180.7534397935965	867.9074844180678	0.049038118622027206	0.01693820917377596	1906.0280632666847	-1.1160158024558268e-9	-1.1502812827716024e-9	1.9151874021035348e-7	0.00002631107834986228	-4.092556772151005e-10	2.4047577429449013e-6	2.631622976444651e-7	8.370448223568715e-11	-2.5594762556738598e-11	-2.0699267485204475e-7
388	0	2000	200	3	1	0.9139738108175275	1.0139738118905233	87.94721680633579	1487.7439752563923	0.031634717666115884	180.7534421684096	867.9074846631266	0.049038118703810266	0.016938209148800103	1906.0280630508012	-1.0644147038011208e-9	-1.0991273868879752e-9	1.8245339198115946e-7	0.000025645540652887307	-3.9986400861233915e-10	2.345300969229169e-6	2.2597439766050003e-7	7.983446748242052e-11	-2.4342111108474718e-11	-2.2552894702472603e-7
389	0	2000	200	3	1	0.9139738097802577	1.0139738108182408	87.94721698400656	1487.744000579962	0.031634717270626424	180.75344448506343	867.9074848680548	0.04903811878164181	0.016938209125121426	1906.0280628141181	-1.009587318622221e-9	-1.0449302334042484e-9	1.7278815354425435e-7	0.000025005917790845437	-3.9124342728794646e-10	2.2884391377687887e-6	1.829011687164892e-7	7.580146041372307e-11	-2.300040069749003e-11	-2.485915614728285e-7
390	0	2000	200	3	1	0.9139738087915666	1.0139738097952775	87.94721715323595	1487.7440252624974	0.031634716883917224	180.75344674437358	867.9074850365265	0.04903811885598896	0.016938209102648115	1906.028062560355	-9.754867823248005e-10	-1.00728567463165e-9	1.671572749549178e-7	0.000024348466646951865	-3.817151057990038e-10	2.228754882417247e-6	1.632468714887149e-7	7.351471482899217e-11	-2.212313818000036e-11	-2.5103684044804366e-7
391	0	2000	200	3	1	0.9139738078269957	1.0139738088015315	87.94721731873673	1487.7440492795372	0.03163471650724772	180.75344894269324	867.9074851974389	0.0490381189288415	0.016938209080817133	1906.0280623141516	-9.53846035383884e-10	-9.805111799854243e-10	1.6386622811343261e-7	0.000023688680561402075	-3.716620208742542e-10	2.168160723088971e-6	1.5888640706185633e-7	7.219777129795265e-11	-2.1546203088284264e-11	-2.4131389195948484e-7
392	0	2000	200	3	1	0.9139738068834928	1.0139738078336449	87.9472174810123	1487.7440726459943	0.03163471614051692	180.75345108124756	867.9074853549164	0.049038119000399276	0.016938209059540948	1906.0280620778396	-9.33350519011928e-10	-9.5556754346417e-10	1.6070686237023923e-7	0.000023047301715418767	-3.618377164729903e-10	2.109224218806574e-6	1.563771520585521e-7	7.092515953487295e-11	-2.101354735183765e-11	-2.3125366044803405e-7
393	0	2000	200	3	1	0.913973805959913	1.0139738068897861	87.94721764019434	1487.7440953802763	0.03163471578349603	180.7534531616942	867.9074855108103	0.0490381190707066	0.01693820903877528	1906.0280618517565	-9.140002332089325e-10	-9.324547650678874e-10	1.5767917772533768e-7	0.000022424330109001943	-3.5224219259521233e-10	2.0519453695700573e-6	1.557191064788022e-7	6.969687953975307e-11	-2.0525170970660514e-11	-2.208561459136912e-7
394	0	2000	200	3	1	0.9139738050551106	1.013973805968125	87.94721779641455	1487.7441175007903	0.03163471543595627	180.75345518569085	867.9074856669716	0.049038119139807816	0.01693820901847585	1906.0280616362397	-8.957951779748974e-10	-9.111728447965765e-10	1.547831741787279e-7	0.000021819765742151598	-3.428754492409201e-10	1.9963241753794208e-6	1.5691227032260655e-7	6.8512931312593e-11	-2.0081073944752855e-11	-2.101213483564564e-7
395	0	2000	200	3	1	0.9139738041679408	1.0139738050668303	87.94721794980458	1487.7441390259435	0.031634715097668874	180.75345715489513	867.9074858252519	0.04903811920774724	0.01693820899859837	1906.0280614316264	-8.787353533098228e-10	-8.917217826502372e-10	1.5201885173040998e-7	0.00002123360861486774	-3.3373748641011365e-10	1.9423606362346635e-6	1.5995664358996529e-7	6.737331485339276e-11	-1.9681256274114677e-11	-1.9904926777632959e-7
396	0	2000	200	3	1	0.9139738032972582	1.0139738041840711	87.94721810049614	1487.7441599741433	0.03163471476840504	180.75345907096468	867.907485987502	0.04903811927456922	0.016938208979098576	1906.0280612382537	-8.628207592137086e-10	-8.741015786288697e-10	1.493862103803839e-7	0.000020665858727150365	-3.248283041027929e-10	1.8900547521357863e-6	1.6485222628087832e-7	6.627803016215232e-11	-1.9325717958745975e-11	-1.8763990417331075e-7
397	0	2000	200	3	1	0.9139738024419175	1.0139738033180168	87.9472182486209	1487.7441803637969	0.031634714447936	180.75346093555717	867.9074861555733	0.04903811934031808	0.016938208959932175	1906.028061056459	-8.480513956865549e-10	-8.583122327324738e-10	1.4688525012864958e-7	0.00002011651607899947	-3.1614790231895803e-10	1.8394065230827888e-6	1.7159901839534568e-7	6.522707723887168e-11	-1.9014458998646755e-11	-1.758932575473999e-7
398	0	2000	200	3	1	0.9139738016007737	1.0139738024668363	87.94721839431054	1487.7442002133112	0.03163471413603298	180.75346275033027	867.9074863313172	0.049038119405038154	0.016938208941054897	1906.0280608865796	-8.344272627283617e-10	-8.443537449610496e-10	1.445159709752071e-7	0.000019585580670415064	-3.0769628105860895e-10	1.7904159490756714e-6	1.8019701993336733e-7	6.42204560835509e-11	-1.874747939381701e-11	-1.6380932789859703e-7
399	0	2000	200	3	1	0.9139738007726813	1.013973801628699	87.94721853769674	1487.7442195410938	0.03163471383246718	180.75346451694162	867.9074865165845	0.04903811946877377	0.016938208922422458	1906.0280607289528	-8.219483603391289e-10	-8.322261153145971e-10	1.4227837292005645e-7	0.00001907305250139714	-2.994734403217456e-10	1.7430830301144332e-6	1.9064623089494334e-7	6.325816669618989e-11	-1.8524779144256745e-11	-1.513881152269022e-7
400	0	2000	200	3	1	0.9139737999564952	1.0139738008017738	87.94721867891118	1487.744238365552	0.031634713537009834	180.75346623704888	867.9074867132267	0.04903811953156926	0.01693820890399058	1906.0280605839157	-8.106146885188566e-10	-8.219293437931163e-10	1.401724559631976e-7	0.000018578931571945693	-2.9147938010836815e-10	1.6974077661990755e-6	2.0294665128007364e-7	6.234020907678871e-11	-1.834635824996596e-11	-1.3862961953231535e-7
401	0	2000	200	3	1	0.9139737991510701	1.01397379998423	87.94721881808555	1487.7442567050928	0.03163471324943216	180.7534679123097	867.9074869230949	0.049038119593468966	0.01693820888571498	1906.028060451806	-8.004262472675446e-10	-8.134634303966072e-10	1.3819822010463057e-7	0.000018103217882060737	-2.837141004184764e-10	1.6533901573295971e-6	2.170982810887583e-7	6.146658322534736e-11	-1.8212216710944654e-11	-1.255338408148365e-7
402	0	2000	200	3	1	0.9139737983552609	1.0139737991742368	87.94721895535152	1487.7442745781234	0.031634712969505374	180.75346954438174	867.9074871480403	0.04903811965451721	0.016938208867551385	1906.0280603329604	-7.913830365851932e-10	-8.068283751250698e-10	1.3635566534435535e-7	0.00001764591143174226	-2.761776012520705e-10	1.6110302035059987e-6	2.3310112032099725e-7	6.063728914186581e-11	-1.8122354527192826e-11	-1.1210077907446564e-7
403	0	2000	200	3	1	0.9139737975679223	1.013973798369963	87.94721909084076	1487.7442920030514	0.031634712697000696	180.75347113492268	867.9074873899142	0.04903811971475832	0.016938208849455513	1906.0280602277169	-7.834850564718023e-10	-8.02024177978504e-10	1.3464479168237195e-7	0.000017207012220990265	-2.688698826091503e-10	1.5703279047282802e-6	2.509551689767905e-7	5.985232682634408e-11	-1.8076771698710475e-11	-9.833043431120278e-8
404	0	2000	200	3	1	0.913973796807321	1.013973797592389	87.94721922167331	1487.7443089707817	0.03163471243158227	180.75347268417173	867.9074876188015	0.04903811977286888	0.016938208831989775	1906.0280601178235	-7.38298838287396e-10	-7.53762130867071e-10	1.2711512672569097e-7	0.000016730557508650282	-2.61988176269554e-10	1.528330594774955e-6	2.0758815773010585e-7	5.641312942365222e-11	-1.687155243384728e-11	-1.2093222593018038e-7
405	0	2000	200	3	1	0.9139737960900725	1.0139737968610574	87.94721934527468	1487.7443254685047	0.031634712172982485	180.7534741919105	867.9074878067737	0.049038119827679603	0.016938208815675915	1906.0280599869866	-6.968243734820347e-10	-7.0959171151198e-10	1.2018944369023533e-7	0.000016267057518333346	-2.552323379173944e-10	1.4873102242938467e-6	1.691977479207943e-7	5.3255829157937577e-11	-1.577441610412518e-11	-1.401744673291555e-7
406	0	2000	200	3	1	0.9139737954124201	1.0139737961718243	87.94721946225584	1487.744341509235	0.03163471192107573	180.7534756591188	867.9074879588802	0.04903811987947557	0.01693820880040445	1906.0280598386087	-6.591065202603184e-10	-6.695653485963489e-10	1.1387473003336021e-7	0.00001581657238384018	-2.4860208672635637e-10	1.4472697443071575e-6	1.3585694241406358e-7	5.038360805949548e-11	-1.4786758518412082e-11	-1.5601399051789302e-7
407	0	2000	200	3	1	0.9139737947706073	1.0139737955205455	87.94721957322778	1487.7443571059878	0.03163471167573645	180.7534770867766	867.9074880801708	0.049038119928541846	0.016938208786065907	1906.0280596760929	-6.251452786222474e-10	-6.336830421201779e-10	1.0817098575506557e-7	0.00001537910210517078	-2.420974226964398e-10	1.4082091548148867e-6	1.075657412099138e-7	4.7796466128325926e-11	-1.3908579676707991e-11	-1.68450795496393e-7
408	0	2000	200	3	1	0.9139737941608773	1.0139737949030767	87.94721967880147	1487.7443722717776	0.031634711436839026	180.75347847586374	867.9074881756949	0.049038119975163524	0.0169382087725508	1906.0280595028414	-5.949406485678216e-10	-6.01944792083467e-10	1.0307821085535143e-7	0.000014954646682325151	-2.357183458276448e-10	1.3701284558170344e-6	8.432414430834489e-8	4.5494403364428906e-11	-1.3139879579012902e-11	-1.774848822646554e-7
409	0	2000	200	3	1	0.9139737935794737	1.0139737943152745	87.94721977958787	1487.7443870196194	0.03163471120425789	180.75347982736014	867.9074882505022	0.04903812001962568	0.016938208759749655	1906.0280593222574	-5.68492630097041e-10	-5.743505984862162e-10	9.859640533421778e-8	0.000014543206115303291	-2.294648561199713e-10	1.333027647313601e-6	6.61321517093569e-8	4.347741976780443e-11	-1.248065822532682e-11	-1.8311625082268013e-7
410	0	2000	200	3	1	0.9139737930226398	1.0139737937529942	87.94721987619793	1487.744401362528	0.03163471097786745	180.75348114224568	867.9074883096424	0.04903812006221339	0.01693820874755299	1906.0280591377432	-5.458012232099056e-10	-5.509004613284254e-10	9.472556919166463e-8	0.000014144780404105198	-2.2333695357341933e-10	1.2969067293045858e-6	5.298976341294986e-8	4.17455153384525e-11	-1.1930915615649742e-11	-1.8534490117046735e-7
411	0	2000	200	3	1	0.913973792486619	1.0139737932120922	87.94721996924267	1487.7444153135184	0.03163471075754212	180.75348242150022	867.907488358165	0.049038120103211735	0.01693820873585133	1906.0280589527017	-5.268664279064155e-10	-5.315943806100946e-10	9.146570242769197e-8	0.000013759369548730873	-2.1733463818798886e-10	1.2617657017899896e-6	4.489697941912364e-8	4.029869007637311e-11	-1.1490651749981667e-11	-1.8417083330801696e-7
412	0	2000	200	3	1	0.9139737919676548	1.013973792688424	87.947220059333	1487.7444288856054	0.031634710543156315	180.7534836661037	867.9074884011195	0.049038120142905796	0.016938208724535192	1906.0280587705356	-5.116882441865705e-10	-5.164323563312238e-10	8.881680504229981e-8	0.000013386973549180318	-2.1145790996367995e-10	1.2276045647698116e-6	4.185379972787841e-8	3.913694398156627e-11	-1.1159866628322599e-11	-1.79594047235329e-7
413	0	2000	200	3	1	0.9139737914619904	1.013973792177846	87.94722014707993	1487.7444420918039	0.03163471033458444	180.753484877036	867.9074884435557	0.04903812018158065	0.016938208713495103	1906.028058594648	-5.002666720503707e-10	-5.054143884918131e-10	8.677887703548816e-8	0.000013027592405453532	-2.0570676890049252e-10	1.1944233182440527e-6	4.386022433921409e-8	3.826027705403196e-11	-1.0938560250672534e-11	-1.7161454295240345e-7
414	0	2000	200	3	1	0.9139737909658693	1.013973791676214	87.94722023309441	1487.7444549451286	0.03163471013170092	180.75348605527697	867.9074884905232	0.04903812021952138	0.01693820870262158	1906.0280584284408	-4.926017114978161e-10	-4.985404770918624e-10	8.535191840725698e-8	0.000012681226117550513	-2.0008121499842666e-10	1.162221962212712e-6	5.091625325313063e-8	3.766868929377019e-11	-1.0826732617031473e-11	-1.602323204592403e-7
415	0	2000	200	3	1	0.9139737904755347	1.0139737911793838	87.94722031798743	1487.7444674585943	0.03163470993438015	180.75348720180654	867.9074885470715	0.049038120257013054	0.016938208691805144	1906.0280582753176	-4.886933625289067e-10	-4.958106221313718e-10	8.45359291576063e-8	0.000012347874685471265	-1.945812482574823e-10	1.1310004966757902e-6	6.302188646962806e-8	3.736218070078097e-11	-1.0824383727399418e-11	-1.454473797558396e-7
416	0	2000	200	3	1	0.9139737899872303	1.0139737906832114	87.94722040236992	1487.7444796452162	0.031634709742496554	180.7534883176046	867.9074886182502	0.049038120294340765	0.01693820868093632	1906.0280581386803	-4.885416251436424e-10	-4.972248236103412e-10	8.433090928653611e-8	0.000012027538109215783	-1.8920686867765948e-10	1.1007589216332866e-6	8.017712398870645e-8	3.73407512750643e-11	-1.0931513581776367e-11	-1.2725972084220124e-7
417	0	2000	200	3	1	0.9139737894971993	1.0139737901835528	87.9472204868529	1487.7444915180088	0.031634709555924546	180.75348940365103	867.9074887091089	0.049038120331789586	0.016938208669905624	1906.0280580219323	-4.921464993420234e-10	-5.027830815287707e-10	8.473685879404643e-8	0.000011720216388784073	-1.8395807625895818e-10	1.071497237085202e-6	1.023819658103657e-7	3.7604401016620164e-11	-1.114812218016232e-11	-1.0566934371832536e-7
418	0	2000	200	3	1	0.9139737890016851	1.013973789676264	87.9472205720473	1487.7445030899871	0.03163470937453854	180.75349046092572	867.9074888246973	0.04903812036964459	0.01693820865860358	1906.0280579284758	-4.995079851240496e-10	-5.124853958866602e-10	8.575377768013724e-8	0.000011425909524176129	-1.7883487100137839e-10	1.0432154430315357e-6	1.2963641193460588e-7	3.8153129925448566e-11	-1.147420952255728e-11	-8.067624838421186e-8
419	0	2000	200	3	1	0.9139737884969311	1.0139737891572007	87.9472206585641	1487.744514374166	0.03163470919821294	180.75349149040855	867.907488970065	0.04903812040819087	0.016938208646920715	1906.028057861714	-5.10626082489721e-10	-5.263317666840096e-10	8.738166594480854e-8	0.000011144617515391955	-1.7383725290492011e-10	1.015913539472288e-6	1.6194046236142696e-7	3.898693800154952e-11	-1.1909775608961242e-11	-5.2280434839860797e-8
420	0	2000	200	3	1	0.9139737879791807	1.013973788622219	87.94722074701428	1487.7445253835606	0.03163470902682217	180.75349249307942	867.9074891502614	0.049038120447713496	0.01693820863474754	1906.0280578250492	-5.255007914390375e-10	-5.443221939208193e-10	8.962052358806035e-8	0.000010876340362431548	-1.6896522196958339e-10	9.895915264074593e-7	1.99294117090829e-7	4.0105825244923e-11	-1.2454820439374211e-11	-2.0481903085272153e-8
421	0	2000	200	3	1	0.9139737874446774	1.0139737880671749	87.94722083800882	1487.7445361311852	0.03163470886024064	180.75349346991823	867.9074893703364	0.049038120488497546	0.01693820862197458	1906.0280578218844	-5.441321119719994e-10	-5.664566775970889e-10	9.247035060989263e-8	0.000010621078065294913	-1.6421877819536815e-10	9.642494038370487e-7	2.416973761228119e-7	4.1509791655569034e-11	-1.3109344013796183e-11	1.4719346879554088e-8
422	0	2000	200	3	1	0.9139737868896644	1.0139737874879242	87.94722093215864	1487.7445466300549	0.031634708698342756	180.75349442190486	867.9074896353394	0.04903812053082811	0.016938208608492357	1906.0280578556221	-5.665200440886063e-10	-5.927352177128185e-10	9.593114701030543e-8	0.000010378830623982044	-1.5959792158227446e-10	9.398871717610569e-7	2.891502394573757e-7	4.319883723348761e-11	-1.3873346332227161e-11	5.3323315054617914e-8
423	0	2000	200	3	1	0.9139737863340729	1.0139737869063714	87.94722102621296	1487.7445568610574	0.03163470854094266	180.75349534860322	867.9074899169376	0.049038120573175345	0.016938208594892257	1906.0280579047965	-5.397347420701216e-10	-5.649398884282076e-10	9.137549760851522e-8	0.00001007784925424715	-1.5523718537627469e-10	9.133424999181096e-7	2.670082306505317e-7	4.111834729706515e-11	-1.3180470837609699e-11	3.979450549674181e-8
