"t"	"glc"	"gln"	"cys2o"	"xct"	"x"	"ros[t]"	"ca[t]"	"gsh[t]"	"gssg[t]"	"nadph[t]"	"cys2[t]"	"cys[t]"	"pptaseRed[t]"	"tkPhos[t]"	"glu[t]"	"ros'[t]"	"ca'[t]"	"gsh'[t]"	"gssg'[t]"	"nadph'[t]"	"cys2'[t]"	"cys'[t]"	"pptaseRed'[t]"	"tkPhos'[t]"	"glu'[t]"
282	0	2000	25.	3	0.125	0.0023471035483593992	0.10234713146322448	2160.600355142348	617.1031161073795	0.16166856031637686	26.190955011000966	541.2684249416121	0.09998913795630125	0.009091806882741554	3387.4029890626202	-3.785030880917212e-8	-3.610139341582013e-8	0.015806091726787683	-0.00043509695736695714	5.123636970692271e-8	-8.277212645166067e-6	-7.770904214067532e-7	2.617339187344118e-10	-2.0477898651558825e-11	2.1440773303876447e-6
283	0	2000	25.	3	0.125	0.0023470651456771064	0.10234709589298407	2160.615949858406	617.1026868101358	0.16166861101629995	26.190946843332984	541.2684241770081	0.09998913822230107	0.009091806862583254	3387.402991178256	-3.8751402666897504e-8	-3.5040626195460816e-8	0.015385330068793194	-0.0004235524406236486	5.01530703303701e-8	-8.059242166874432e-6	-7.524857302521496e-7	2.687847541824712e-10	-1.9839263340857498e-11	2.087360312128202e-6
284	0	2000	25.	3	0.125	0.0023470284604378386	0.10234706128751006	2160.6311293552367	617.1022689444721	0.16166866031361546	26.19093889273401	541.2684234295768	0.09998913847617136	0.009091806842975343	3387.402993235833	-3.491350750715746e-8	-3.417253326770082e-8	0.014975432323955543	-0.0004122260619866194	4.847460529914694e-8	-7.842861859809876e-6	-7.416085190281931e-7	2.4110720624023337e-10	-1.9376249608660308e-11	2.028482744429111e-6
285	0	2000	25.	3	0.125	0.0023469947297988154	0.10234702754349471	2160.6459042605165	617.1018622636607	0.16166870803159983	26.1909311557971	541.2684226953277	0.09998913870881823	0.00909180682383137	3387.402995236599	-3.2842202177385225e-8	-3.331770883708464e-8	0.014576146967693188	-0.0004011827364545921	4.6994408101431105e-8	-7.631918046978122e-6	-7.261213726432387e-7	2.2633792008877212e-10	-1.8911388808656044e-11	1.973738043163003e-6
286	0	2000	25.	3	0.125	0.0023469621871702075	0.10234699464766955	2160.660285186635	617.1014664846482	0.16166875436852093	26.190923627085752	541.2684219788707	0.09998913893314995	0.009091806805153181	3387.4029971846867	-3.25374866775808e-8	-3.2476152903612274e-8	0.014187474000006124	-0.00039042246402756683	4.571247873722259e-8	-7.426410728379173e-6	-7.060242910972866e-7	2.244768957280874e-10	-1.8444680940844712e-11	1.9231262083298775e-6
287	0	2000	25.	3	0.125	0.002346929065962184	0.10234696258676607	2160.67428274598	617.1010813243817	0.1616687995226466	26.190916301163476	541.2684212848158	0.09998913916207479	0.009091806786942625	3387.402999084229	-3.399936100774417e-8	-3.1647865467283745e-8	0.013809413420894359	-0.0003799452447055434	4.462881720652141e-8	-7.226339904013025e-6	-6.813172743903368e-7	2.3552413315817927e-10	-1.7976126005226303e-11	1.8766472399297344e-6
288	0	2000	25.	3	0.125	0.002346894947696427	0.10234693137379959	2160.6879075082797	617.100706468447	0.16166884361769765	26.19090917149482	541.2684206150727	0.0999891393986557	0.009091806769218945	3387.40300093704	-3.306843935882512e-8	-3.075841195930871e-8	0.013441748148432181	-0.00036983978022689075	4.350341332676507e-8	-7.034827151082259e-6	-6.602732577631263e-7	2.2910223861444943e-10	-1.7457782159949136e-11	1.8273302737787562e-6
289	0	2000	25.	3	0.125	0.0023468635132045308	0.10234690106134652	2160.7011693956138	617.1003415558979	0.1616688864900664	26.190902229833416	541.2684199636917	0.09998913961601032	0.009091806752019494	3387.4030027389963	-2.962897135448963e-8	-2.9873851239453444e-8	0.013083597888749125	-0.00036002611766829926	4.2227216330843056e-8	-6.849206624880293e-6	-6.425299643907342e-7	2.043523184506655e-10	-1.694706876629751e-11	1.77686272808911e-6
290	0	2000	25.	3	0.125	0.0023468360328998752	0.10234687161138303	2160.714077846795	617.0999863346123	0.16166892804391472	26.190895471659633	541.2684193299302	0.09998913980485095	0.009091806735312909	3387.403004491326	-2.5160064877963297e-8	-2.903343278785745e-8	0.012734875843786348	-0.00035045725328877416	4.0866372532341986e-8	-6.667851910528634e-6	-6.25034335617807e-7	1.7207425717576453e-10	-1.6472055388095937e-11	1.7280764110501519e-6
291	0	2000	25.	3	0.125	0.0023468135362209324	0.10234684297976686	2160.7266422900393	617.099640559792	0.16166896819459584	26.190888892707658	541.2684187135405	0.09998913995764945	0.009091806719063485	3387.4030061957096	-1.966171992924613e-8	-2.8237156604520738e-8	0.01239558201354385	-0.0003411331870883154	3.9420881931261855e-8	-6.4907630080272815e-6	-6.077863714443443e-7	1.3226805478974653e-10	-1.6032742025344415e-11	1.6809713226618826e-6
292	0	2000	25.	3	0.125	0.002346796122642547	0.10234681511796728	2160.73887211318	617.0993039965492	0.16166900692304767	26.190882488976545	541.2684181143076	0.09998914007365892	0.009091806703235221	3387.4030078541887	-1.832199783311057e-8	-2.750875030452046e-8	0.012065470472751524	-0.00033199879726595314	3.8257470453277394e-8	-6.316478289158498e-6	-5.906587140659019e-7	1.2276422457410952e-10	-1.563019730880211e-11	1.6375021798544758e-6
293	0	2000	25.	3	0.125	0.0023467745743025684	0.1023467879444118	2160.750776000427	617.0989765068788	0.1616690448795168	26.190876258887545	541.268417531549	0.09998914022006684	0.009091806687798102	3387.403009471643	-2.436988601631298e-8	-2.683867902507433e-8	0.011743722987191752	-0.0003230251387101571	3.763154997358443e-8	-6.144602898421961e-6	-5.753399481411885e-7	1.6709249895373697e-10	-1.524500742752905e-11	1.5971795650523198e-6
294	0	2000	25.	3	0.125	0.0023467481924627307	0.10234676143997254	2160.7623623970885	617.0986578570812	0.16166908213831196	26.190870197964365	541.2684169626648	0.09998914040192565	0.00909180667274327	3387.403011048094	-2.798899755114533e-8	-2.6170517817267946e-8	0.011430489302951862	-0.00031431905183742603	3.686212252577261e-8	-5.978146651089313e-6	-5.62909753177295e-7	1.9366598820995397e-10	-1.486562456705988e-11	1.555495571222275e-6
295	0	2000	25.	3	0.125	0.0023467194058996825	0.10234673560273946	2160.7736398169664	617.0983477795846	0.1616691185559262	26.19086430078786	541.2684164047666	0.09998914060148055	0.009091806658064918	3387.4030125821805	-2.9179332437607607e-8	-2.5504266681101307e-8	0.011125769420031857	-0.00030588053664776	3.5949188109841956e-8	-5.817109547160556e-6	-5.533681291742209e-7	2.0248469234276056e-10	-1.4492048727394593e-11	1.5124501983643422e-6
296	0	2000	25.	3	0.125	0.002346690656491994	0.10234671043149172	2160.784616776061	617.0980460045596	0.1616691539935291	26.19085856187992	541.2684158556076	0.09998914080089602	0.009091806643758145	3387.4030140728255	-2.7880343016884238e-8	-2.4835058026182333e-8	0.010829567001143873	-0.000297725592420526	3.4929709054913006e-8	-5.661910300404483e-6	-5.41984773217949e-7	1.9321614866174256e-10	-1.4117640655230493e-11	1.4701528931897998e-6
297	0	2000	25.	3	0.125	0.002346663829870674	0.10234668593269398	2160.7953015543717	617.0977522358082	0.16166918845084974	26.190852975055133	541.268415324433	0.09998914098665958	0.009091806629833223	3387.4030155242835	-2.585788497518728e-8	-2.4165759889364043e-8	0.010541238133163334	-0.0002898477306925957	3.399477711260989e-8	-5.512424806199426e-6	-5.20867994719962e-7	1.7892419455167063e-10	-1.3733867334096718e-11	1.4326700092845963e-6
298	0	2000	25.	3	0.125	0.002346638770751337	0.10234666209352707	2160.8057017493506	617.0974662374576	0.16166922200277312	26.19084753565926	541.2684148128644	0.09998914115997086	0.009091806616287078	3387.403016937979	-2.434533905138079e-8	-2.3515796389603446e-8	0.01026040033644342	-0.0002821847907250407	3.311891459096013e-8	-5.367052466922856e-6	-5.027727979997501e-7	1.6831162232476843e-10	-1.3360089079603703e-11	1.3946271485469253e-6
299	0	2000	25.	3	0.125	0.0023466149692218654	0.10234663889465632	2160.8158248520685	617.0971877945861	0.1616692547083687	26.190842239579148	541.2684143178802	0.09998914132450927	0.009091806603109714	3387.4030183133514	-2.334270524546476e-8	-2.2885167526900547e-8	0.009987053610984129	-0.0002747367725178609	3.230212148996373e-8	-5.2257932825747745e-6	-4.87699183057313e-7	1.6137843198103602e-10	-1.2996305891751449e-11	1.3560243109767869e-6
300	0	2000	25.	3	0.125	0.0023465919089783486	0.10234661631655372	2160.825678355092	617.0969166947665	0.16166928662276583	26.19083708276914	541.2684138364538	0.09998914148399525	0.009091806590290767	3387.40301964992	-2.291080685378441e-8	-2.227584287740673e-8	0.009721209207237874	-0.0002674769161545702	3.150168848921377e-8	-5.0879244570268816e-6	-4.7568061508192073e-7	1.5850903236082194e-10	-1.2646399168441273e-11	1.3177206734246642e-6
301	0	2000	25.	3	0.125	0.0023465691592949828	0.10234659433703906	2160.83526960997	617.09665281494	0.16166931764195686	26.190832063549937	541.2684133662214	0.09998914164134151	0.009091806577809322	3387.4030209503185	-2.2446329520662696e-8	-2.168325916652937e-8	0.009462409899791748	-0.00026031996837432703	3.053598537376453e-8	-4.951274453346746e-6	-4.6468508210763064e-7	1.5515361213690844e-10	-1.2316080145734895e-11	1.2831255931951156e-6
302	0	2000	25.	3	0.125	0.0023465473007800216	0.10234657294988993	2160.844605393592	617.0963959803671	0.16166934769332028	26.19082717869922	541.268412907282	0.09998914179224275	0.009091806565659425	3387.403022216272	-2.112847004452338e-8	-2.109111181548204e-8	0.009210266693343013	-0.00025338640868871094	2.95660333492581e-8	-4.819187492900376e-6	-4.5309438984320153e-7	1.4561902107687435e-10	-1.198330763738335e-11	1.248832076146783e-6
303	0	2000	25.	3	0.125	0.002346527186815608	0.10234655215466998	2160.8536923620572	617.0961459676598	0.16166937677260726	26.190822423653938	541.2684124602309	0.09998914193051983	0.009091806553843526	3387.403023448083	-1.8957228425366462e-8	-2.049940082426475e-8	0.008964779587891668	-0.00024667623709772186	2.8591832415694477e-8	-4.691663575687771e-6	-4.409085382886334e-7	1.2990525918071968e-10	-1.1648081643386638e-11	1.214840122279667e-6
304	0	2000	25.	3	0.125	0.0023465096465749217	0.1023465319505681	2160.8625371739895	617.0959025539746	0.16166940487838632	26.190817793862376	541.2684120256582	0.09998914205017152	0.009091806542363886	3387.40302464606	-1.641302200241018e-8	-1.9915558322541698e-8	0.00872599712161661	-0.00024017855104767905	2.7669161524129737e-8	-4.568475654677752e-6	-4.2823065860098536e-7	1.1154403029175558e-10	-1.1314225096863792e-11	1.1812953852818317e-6
305	0	2000	25.	3	0.125	0.0023464926497238697	0.10234651229301313	2160.871146607356	617.0956655926196	0.16166943232614647	26.190813286391496	541.2684116033431	0.09998914216619695	0.009091806531199528	3387.403025811476	-1.7500486951921514e-8	-1.9400170415563585e-8	0.008493838158400832	-0.00023377021689733183	2.721977068433532e-8	-4.446965466160176e-6	-4.16484246297425e-7	1.1991488777705534e-10	-1.1014998498741583e-11	1.1496886484549118e-6
306	0	2000	25.	3	0.125	0.002346474805987319	0.10234649314898969	2160.8795267874	617.0954349614246	0.16166945930475154	26.190808898932715	541.26841119252	0.09998914228881746	0.009091806520332877	3387.403026945743	-1.810679299885775e-8	-1.8888495233377816e-8	0.008267490477828765	-0.00022751823107054363	2.6730851388207374e-8	-4.328451459897754e-6	-4.052468553813466e-7	1.2473422171899833e-10	-1.0718811932980657e-11	1.1189989101354739e-6
307	0	2000	25.	3	0.125	0.0023464565965241727	0.10234647451478508	2160.8876835254055	617.0952105040413	0.1616694857746731	26.190804628489847	541.2684107926798	0.09998914241448155	0.00909180650976089	3387.403028049779	-1.823194014321889e-8	-1.8380532775984397e-8	0.008046954079900399	-0.00022142259356731448	2.62024036357459e-8	-4.212933635890483e-6	-3.9451848585275023e-7	1.2600203211758454e-10	-1.0425665399581015e-11	1.089226170323518e-6
308	0	2000	25.	3	0.125	0.0023464385025942784	0.10234645638668437	2160.8956226327755	617.0949920641112	0.1616695116963343	26.19080047206665	541.2684104033133	0.09998914253963691	0.009091806499480529	3387.4030291245012	-1.786313782247808e-8	-1.7876564206495276e-8	0.007832244366104748	-0.0002154846052729137	2.562828501615022e-8	-4.100420530787489e-6	-3.8430839880747046e-7	1.2361925493187071e-10	-1.0135858683790716e-11	1.0603618406427774e-6
309	0	2000	25.	3	0.125	0.00234642125052106	0.10234643874910711	2160.9033503121036	617.094779449468	0.16166953685006927	26.190796426519206	541.2684100236063	0.09998914265876745	0.00909180648947765	3387.403030170564	-1.6730728110956117e-8	-1.740180315585334e-8	0.007623972124255492	-0.00020976408980345203	2.4693230801282238e-8	-3.991044773511403e-6	-3.751920855242992e-7	1.1530170410432852e-10	-9.871656817840491e-12	1.0319353527239586e-6
310	0	2000	25.	3	0.125	0.0023464048616990644	0.10234642157665236	2160.910872292694	617.0945724971141	0.16166956111088762	26.190792489236255	541.268409652756	0.09998914277156003	0.009091806479733702	3387.4030311887154	-1.6136635376816007e-8	-1.694631917535678e-8	0.007420846891836873	-0.0002041600267953228	2.3842451763790616e-8	-3.883891557650487e-6	-3.66595343045629e-7	1.1094329897662339e-10	-9.617996147196358e-12	1.004540364131959e-6
311	0	2000	25.	3	0.125	0.002346388797811314	0.10234640485004307	2160.9181937215567	617.094371090597	0.16166958456306454	26.190788657995245	541.2684092902425	0.09998914288197376	0.009091806470238144	3387.4030321799883	-1.608085962005775e-8	-1.6510112265005596e-8	0.00722286866884889	-0.00019867241624852604	2.3075947903675355e-8	-3.7789608832047412e-6	-3.585181713714598e-7	1.1054403954875529e-10	-9.37487667185832e-12	9.781768748667785e-7
312	0	2000	25.	3	0.125	0.0023463725205408316	0.10234638855000214	2160.9253197457015	617.0941751134641	0.16166960729087518	26.19078493057364	541.2684089355464	0.09998914299396781	0.009091806460980435	3387.4030331454132	-1.6563400840681344e-8	-1.6093182424799787e-8	0.007030037455291541	-0.00019330125816306173	2.2393719220936446e-8	-3.6762527501741646e-6	-3.509605705017915e-7	1.1410392582072424e-10	-9.142298391826375e-12	9.528448849284172e-7
313	0	2000	25.	3	0.125	0.002346356475128621	0.10234637268300623	2160.9322560078717	617.0939843781956	0.1616696295025149	26.19078130271644	541.2684085904925	0.0999891431045399	0.00909180645196975	3387.4030340854865	-1.5406923766728618e-8	-1.5640107969069478e-8	0.0068433330617682355	-0.0001881994809165277	2.2043942433326402e-8	-3.5801002605284744e-6	-3.3888612958348116e-7	1.0618352044947538e-10	-8.878247730752547e-12	9.273579819484317e-7
314	0	2000	25.	3	0.125	0.002346341678826569	0.10234635726366541	2160.939007932897	617.093798674862	0.16166965136569722	26.19077776970203	541.2684082576085	0.09998914320651571	0.009091806443219696	3387.4030350003873	-1.4202176427248968e-8	-1.5201705608509265e-8	0.00666127590459748	-0.0001832268089215349	2.1675495119718415e-8	-3.4862583452442584e-6	-3.2697150055815486e-7	9.78766034457462e-11	-8.624037169243493e-12	9.025742912222818e-7
315	0	2000	25.	3	0.125	0.0023463280377835883	0.10234634227333116	2160.945580077514	617.0936178853324	0.16166967283965092	26.19077432954018	541.2684079363709	0.09998914330051008	0.009091806434717322	3387.4030358908963	-1.3096405622784282e-8	-1.4782094820409135e-8	0.006483772246905548	-0.00017837187311522278	2.126548513187707e-8	-3.394395140963676e-6	-3.1559315058827113e-7	9.022060096296232e-11	-8.3828899255642e-12	8.785737347853011e-7
316	0	2000	25.	3	0.125	0.002346315453023145	0.1023463276932119	2160.9519769952235	617.0934418918704	0.16166969388281327	26.19077098025218	541.2684076262434	0.09998914338717389	0.009091806426449562	3387.4030367577957	-1.2089611353334562e-8	-1.4381275604769093e-8	0.006310822088692439	-0.00017363467349759145	2.0813912469802356e-8	-3.304510647686727e-6	-3.0475107967383e-7	8.321551300112372e-11	-8.154805999714666e-12	8.553563126374897e-7
317	0	2000	25.	3	0.125	0.0023463038255687033	0.10234631350451609	2160.9582032395247	617.09327057674	0.16166971445362163	26.190767719859316	541.2684073266898	0.09998914346715806	0.009091806418403356	3387.40303760187	-1.1181793618899809e-8	-1.3999247961589138e-8	0.006142425429958153	-0.00016901521006864082	2.0320777133494284e-8	-3.2166048654134114e-6	-2.944452878148314e-7	7.68613395602304e-11	-7.939785391694888e-12	8.329220247788475e-7
318	0	2000	25.	3	0.125	0.002346292429611586	0.1023462996842165	2160.964263539326	617.0931038371713	0.16166973441101962	26.19076454685112	541.268407035279	0.09998914354550269	0.00909180641056324	3387.403038423756	-1.2228659233052751e-8	-1.3647876138561505e-8	0.005979058110595451	-0.00016446885757447844	1.9492763100780885e-8	-3.1293004807707114e-6	-2.902756861176751e-7	8.415271535388079e-11	-7.744370975027589e-12	8.108126914893493e-7
319	0	2000	25.	3	0.125	0.002346279245675432	0.10234628620473685	2160.970162715715	617.0929416032571	0.16166975341625434	26.19076146062825	541.2684067457332	0.09998914363631099	0.009091806402912244	3387.4030392236164	-1.4122846366951153e-8	-1.3312490249999823e-8	0.005819947663077967	-0.00016001867015867166	1.8518734060680775e-8	-3.0435193962341553e-6	-2.8878254120953824e-7	9.734399727044366e-11	-7.558444441918164e-12	7.889831628017405e-7
320	0	2000	25.	3	0.125	0.002346264216652269	0.10234627305642191	2160.975904740643	617.092783760432	0.1616697714505433	26.190758459064057	541.2684064577805	0.09998914373995087	0.009091806395444709	3387.4030400018723	-1.591883325053984e-8	-1.2985546680671432e-8	0.005664755187647077	-0.00015568667946404047	1.7550871655813596e-8	-2.959983128004854e-6	-2.870892673067115e-7	1.0981585979893302e-10	-7.377445223633513e-12	7.676039966853705e-7
321	0	2000	25.	3	0.125	0.0023462474407423477	0.10234626023082938	2160.981493532081	617.0926301904993	0.16166978852005318	26.19075553991372	541.2684061716213	0.0999891438557029	0.00909180638815571	3387.4030407589744	-1.761661988381882e-8	-1.266704543057633e-8	0.0055134806843027805	-0.00015147288549058493	1.6589175886179346e-8	-2.878691676082808e-6	-2.851958644091948e-7	1.2156830293934885e-10	-7.201373320173633e-12	7.466751931402392e-7
322	0	2000	25.	3	0.125	0.002346229016145918	0.10234624771951693	2160.9869330080023	617.0924807752622	0.16166980463095063	26.190752700932432	541.2684058874555	0.09998914398284767	0.00909180638104032	3387.4030414953727	-1.921620626678809e-8	-1.2356986499714522e-8	0.005366124153045077	-0.00014737728823830496	1.5633646751778027e-8	-2.799645040468017e-6	-2.8310233251698823e-7	1.3260132669169118e-10	-7.030228731538527e-12	7.261967521663465e-7
323	0	2000	25.	3	0.125	0.002346209574614387	0.10234623551955678	2160.9922272030935	617.0923353833749	0.1616698199159611	26.190749939361737	541.2684056067752	0.099989144116983	0.009091806374097549	3387.4030422116725	-1.8124255084569678e-8	-1.2028536840660079e-8	0.005223238881313512	-0.00014346315544392063	1.53000920223262e-8	-2.7253281691081885e-6	-2.7454200108703706e-7	1.2501591333297986e-10	-6.8448549364923695e-12	7.069197367332273e-7
324	0	2000	25.	3	0.125	0.0023461938096670572	0.10234622367035233	2160.997380874816	617.0921937910028	0.16166983547913852	26.190747248669865	541.268405340762	0.0999891442256841	0.009091806367356578	3387.403042909644	-1.3447512976080679e-8	-1.167170451514469e-8	0.005084661439760909	-0.00013973602435825915	1.5817436372379955e-8	-2.656304842619664e-6	-2.576646738619692e-7	9.267502088228351e-11	-6.638241381365054e-12	6.890732807722294e-7
325	0	2000	25.	3	0.125	0.002346182595841633	0.10234621217248283	2161.0023976397265	617.0920558824548	0.16166985153318095	26.190744626253526	541.2684050910852	0.09998914430291046	0.009091806360818758	3387.4030435899217	-9.022011273085197e-9	-1.1325866942739364e-8	0.004949425258682607	-0.0001360955073830299	1.6281821994110857e-8	-2.588777095135992e-6	-2.418689583931877e-7	6.206641762688201e-11	-6.438551616693268e-12	6.715340490068273e-7
326	0	2000	25.	3	0.125	0.002346175681897709	0.10234620101495352	2161.0072808390864	617.0919215711167	0.16166986802512961	26.190742070617148	541.2684048566636	0.09998914435039437	0.009091806354477166	3387.403044252814	-4.8477499755832284e-9	-1.0991024123444103e-8	0.004817530338078607	-0.00013254160451823288	1.6693248887518914e-8	-2.5227449266571728e-6	-2.271548546806925e-7	3.319010356677533e-11	-6.245785642477009e-12	6.543020414370211e-7
327	0	2000	25.	3	0.125	0.00234617281659488	0.10234619018676966	2161.0120338141564	617.0917907703744	0.1616698849020258	26.19073958026515	541.2684046364151	0.0999891443698681	0.009091806348324879	3387.403044898628	-9.247290835747768e-10	-1.0667176057258903e-8	0.00468897667794891	-0.0001290743157638681	1.7051717052604123e-8	-2.458208337183206e-6	-2.135223627244837e-7	6.046078701963482e-12	-6.059943458716279e-12	6.373772580628107e-7
328	0	2000	25.	3	0.125	0.002346169297327718	0.10234617967664314	2161.016658542896	617.0916634417636	0.16166990114045376	26.190737154823914	541.2684044280782	0.09998914439435096	0.009091806342366244	3387.4030455273332	-1.0113969909014784e-8	-1.0349497141965586e-8	0.004548054243819407	-0.00012518716259301104	1.4649264309551151e-8	-2.3824584623900844e-6	-2.1284933249550645e-7	4.953868631789073e-11	-5.865208755494002e-12	6.173146227886042e-7
329	0	2000	25.	3	0.125	0.002346159287387679	0.10234616942652003	2161.021159755122	617.0915395603748	0.16166991563618352	26.190734797392288	541.2684042156717	0.09998914446309658	0.009091806336562393	3387.4030461380057	-9.884158269704125e-9	-1.0128653504871953e-8	0.004444588155629433	-0.0001223057772434889	1.4311073372301826e-8	-2.3272818389105944e-6	-2.1151116122102673e-7	6.939116522990123e-11	-5.737729828876539e-12	6.027016544862411e-7
330	0	2000	25.	3	0.125	0.0023461495367070773	0.10234615942133482	2161.0255441957875	617.091418939976	0.16166992974926425	26.190732502680728	541.2684040033538	0.09998914452960823	0.009091806330887077	3387.4030467319885	-9.616057976888746e-9	-9.883581381040001e-9	0.004323745594049447	-0.00011891337382822637	1.3912280316252986e-8	-2.2615528568664873e-6	-2.1407509134835816e-7	6.230118579339982e-11	-5.616277953930799e-12	5.850486779941154e-7
331	0	2000	25.	3	0.125	0.002346140043777361	0.10234614966928864	2161.029812641893	617.0913015379035	0.16166994348531805	26.190730269492878	541.2684037938142	0.09998914459394924	0.009091806325350154	3387.403047309817	-9.368290645326644e-9	-9.621636377525377e-9	0.004212439508781924	-0.00011586548762594117	1.3556671360198922e-8	-2.2042155772459043e-6	-2.0576465658137005e-7	6.570498210319741e-11	-5.459958469452269e-12	5.703920529921306e-7
332	0	2000	25.	3	0.125	0.002346130804761064	0.1023461401737576	2161.0339668960173	617.0911872886534	0.16166995685258725	26.190728096212595	541.2684035891938	0.09998914465842014	0.009091806319958587	3387.4030478720674	-9.113237220015135e-9	-9.371246897507406e-9	0.004097658313145012	-0.00011268074313447831	1.3183470535479938e-8	-2.143263289647869e-6	-2.031899307307523e-7	6.273570278335348e-11	-5.323707437709497e-12	5.543936521371486e-7
333	0	2000	25.	3	0.125	0.0023461218087245665	0.10234613092679705	2161.0380119068636	617.0910760483896	0.16166996986773438	26.190725980216563	541.2684033896348	0.09998914472036254	0.009091806314707612	3387.4030484195214	-8.875736613521964e-9	-9.122029108376638e-9	0.003990943735920393	-0.00010975510282155086	1.2841481670817733e-8	-2.0878069961361314e-6	-1.965066166743757e-7	6.112248066542512e-11	-5.179113718742936e-12	5.402149583450472e-7
334	0	2000	25.	3	0.125	0.0023461130573519985	0.10234612192926665	2161.04194690817	617.0909678401918	0.16166998252811143	26.19072392190839	541.2684031950859	0.09998914478062632	0.009091806309597827	3387.403048952046	-8.631243599678504e-9	-8.877914975144756e-9	0.003880956183364495	-0.00010671249301437746	1.2485214922013938e-8	-2.0297529614774127e-6	-1.9285200674633627e-7	5.942935419172269e-11	-5.0436265046920326e-12	5.250621964786938e-7
335	0	2000	25.	3	0.125	0.0023461045407623016	0.10234611316708314	2161.0457762979504	617.0908625512286	0.16166999484667066	26.190721919298912	541.2684030042319	0.09998914483925996	0.0090918063046189	3387.403049470051	-8.402737627803072e-9	-8.64634053026266e-9	0.0037781936448246936	-0.00010387767936587998	1.215338011184516e-8	-1.975726464583835e-6	-1.8863302284657319e-7	5.7845649488753463e-11	-4.913701681940743e-12	5.110384450601453e-7
336	0	2000	25.	3	0.125	0.002346096250273075	0.10234610463680856	2161.0495040359942	617.0907600603409	0.16167000683782476	26.19071996993451	541.2684028182655	0.09998914489633308	0.009091806299771481	3387.403049974303	-8.1790426591676e-9	-8.414097145281539e-9	0.003677652709868894	-0.00010111634198927702	1.1830404673118067e-8	-1.923262816466358e-6	-1.8307697333503798e-7	5.630831842706835e-11	-4.780608900414376e-12	4.975561011479106e-7
337	0	2000	25.	3	0.125	0.0023460881810733157	0.10234609633911183	2161.053132343905	617.0906602940526	0.16167001851043314	26.19071807225233	541.2684026385236	0.09998914495189205	0.009091806295058739	3387.4030504653438	-7.960158693772083e-9	-8.181184820201398e-9	0.0035793333784970957	-0.00009842848088456856	1.1516288605832662e-8	-1.872362017124982e-6	-1.7618385821173057e-7	5.481736100666735e-11	-4.6443481601129315e-12	4.846151647419899e-7
338	0	2000	25.	3	0.125	0.00234608032835202	0.1023460882746619	2161.0566634432857	617.0905631788871	0.1616700298733551	26.190716224689528	541.2684024663436	0.09998914500598326	0.009091806290483841	3387.403050943714	-7.746085731616525e-9	-7.947603555022233e-9	0.003483235650709299	-0.00009581409605175463	1.1211031909988943e-8	-1.8230240665597069e-6	-1.679536774766511e-7	5.337277722755046e-11	-4.504919461036408e-12	4.722156358423829e-7
339	0	2000	25.	3	0.125	0.002346072688560977	0.10234608042998822	2161.060098824968	617.0904686951523	0.16167004092844017	26.190714427156923	541.2684022991277	0.09998914505861002	0.009091806286034213	3387.4030514091855	-7.534740005854688e-9	-7.743031472157701e-9	0.0033880864888137757	-0.00009316876468065868	1.0900935457478657e-8	-1.7723317064613327e-6	-1.6651189535334047e-7	5.1888866098164553e-11	-4.395093192973773e-12	4.588014827690407e-7
340	0	2000	25.	3	0.125	0.00234606525608941	0.10234607278827874	2161.063440893571	617.0903768005954	0.16167005168010656	26.190712679180802	541.2684021339013	0.09998914510978486	0.009091806281694694	3387.4030518615978	-7.331595946202993e-9	-7.540535901432734e-9	0.0032966901942263504	-0.00009064078164372082	1.0604844218990837e-8	-1.724044560391428e-6	-1.6364686267516659e-7	5.047281337026583e-11	-4.28341181179434e-12	4.4616356372597407e-7
341	0	2000	25.	3	0.125	0.002346058022583448	0.10234606534861956	2161.06669348431	617.0902873727234	0.16167006214302243	26.190710978219762	541.2684019724222	0.0999891451595796	0.009091806277468455	3387.4030523017946	-7.136808796560114e-9	-7.338930895949486e-9	0.003209130759968732	-0.00008823539493993548	1.032343442834759e-8	-1.6783015429751371e-6	-1.5901705447626184e-7	4.912863445998356e-11	-4.1685312819185424e-12	4.34371666135124e-7
342	0	2000	25.	3	0.125	0.0023460509796861804	0.1023460581101201	2161.0698604340446	617.0902002889401	0.16167007233186922	26.190709321729674	541.2684018164554	0.0999891452080661	0.009091806273358698	3387.403052730623	-6.950378556926049e-9	-7.138216455707959e-9	0.003125408186040921	-0.00008595260456930265	1.0056706085548917e-8	-1.6351026542124612e-6	-1.5262247075662612e-7	4.7856329367317736e-11	-4.05045160334638e-12	4.234257899964905e-7
343	0	2000	25.	3	0.125	0.0023460441210237442	0.10234605107020504	2161.072944649507	617.0901154604906	0.16167008225721838	26.19070770790449	541.2684016668824	0.0999891452552975	0.009091806269365947	3387.403053148645	-6.764855350813397e-9	-6.944909974442962e-9	0.003042026178712892	-0.00008366481240501265	9.789155238153744e-9	-1.5916604153710144e-6	-1.478300577698983e-7	4.658507496235649e-11	-3.939417958668723e-12	4.122528724098768e-7
